18.9323,LCA_ZEUS,25.944
18.9329,Send_ZEUS,,0.028
20.9482,Receive_ZEUS,,0.435
21.4516,Receive_ZEUS,,0.247
23.9746,Selection_ZEUS,,,1.415
271.467,Changes?_ZEUS,,,,,0.052
276.521,Control_ZEUS,,,,2.095
276.521,Changes?_ZEUS,,,,,0.054
281.572,Control_ZEUS,,,,2.042
281.572,Changes?_ZEUS,,,,,0.05
286.617,Control_ZEUS,,,,1.911
286.618,Changes?_ZEUS,,,,,0.048
293.81,Control_ZEUS,,,,17.966
293.81,Changes?_ZEUS,,,,,0.08
296.388,LCA,19.624
296.388,Send_ZEUS,,0.014
301.426,Selection_ZEUS,,,1.05
304.674,Control_ZEUS,,,,17.897
304.674,Changes?_ZEUS,,,,,0.095
306.762,Control_ZEUS,,,,2.507
306.763,Changes?_ZEUS,,,,,0.078
311.821,Control_ZEUS,,,,2.309
311.821,Changes?_ZEUS,,,,,0.051
316.881,Control_ZEUS,,,,2.288
316.881,Changes?_ZEUS,,,,,0.049
321.944,Control_ZEUS,,,,2.239
321.944,Changes?_ZEUS,,,,,0.051
327.03,Control_ZEUS,,,,2.59
327.031,Changes?_ZEUS,,,,,0.051
332.106,Control_ZEUS,,,,2.355
332.106,Changes?_ZEUS,,,,,0.067
337.195,Control_ZEUS,,,,2.982
337.196,Changes?_ZEUS,,,,,0.071
342.244,Control_ZEUS,,,,2.264
342.244,Changes?_ZEUS,,,,,0.057
347.293,Control_ZEUS,,,,2.217
347.293,Changes?_ZEUS,,,,,0.052
352.368,Control_ZEUS,,,,2.324
352.368,Changes?_ZEUS,,,,,0.051
359.523,Control_ZEUS,,,,18.813
359.523,Changes?_ZEUS,,,,,0.052
361.495,LCA,17.064
361.495,Send_ZEUS,,0.016
366.532,Selection_ZEUS,,,1.21
368.57,Control_ZEUS,,,,15.897
368.571,Changes?_ZEUS,,,,,0.058
371.861,Control_ZEUS,,,,2.144
371.862,Changes?_ZEUS,,,,,0.052
376.907,Control_ZEUS,,,,2.21
376.908,Changes?_ZEUS,,,,,0.079
381.964,Control_ZEUS,,,,2.076
381.964,Changes?_ZEUS,,,,,0.051
387.03,Control_ZEUS,,,,2.301
387.03,Changes?_ZEUS,,,,,0.061
392.08,Control_ZEUS,,,,2.233
392.08,Changes?_ZEUS,,,,,0.05
397.138,Control_ZEUS,,,,2.236
397.138,Changes?_ZEUS,,,,,0.053
402.197,Control_ZEUS,,,,2.242
402.197,Changes?_ZEUS,,,,,0.073
407.257,Control_ZEUS,,,,2.397
407.257,Changes?_ZEUS,,,,,0.055
412.328,Control_ZEUS,,,,2.167
412.328,Changes?_ZEUS,,,,,0.085
417.384,Control_ZEUS,,,,2.08
417.384,Changes?_ZEUS,,,,,0.053
422.422,Control_ZEUS,,,,1.989
422.423,Changes?_ZEUS,,,,,0.053
427.46,Control_ZEUS,,,,2.003
427.46,Changes?_ZEUS,,,,,0.052
432.533,Control_ZEUS,,,,2.186
432.533,Changes?_ZEUS,,,,,0.07
437.624,Control_ZEUS,,,,2.28
437.625,Changes?_ZEUS,,,,,0.077
442.734,Control_ZEUS,,,,2.524
442.734,Changes?_ZEUS,,,,,0.049
447.84,Control_ZEUS,,,,2.354
447.84,Changes?_ZEUS,,,,,0.057
452.936,Control_ZEUS,,,,2.393
452.936,Changes?_ZEUS,,,,,0.051
458.137,Control_ZEUS,,,,2.587
458.137,Changes?_ZEUS,,,,,0.073
463.222,Control_ZEUS,,,,2.263
463.222,Changes?_ZEUS,,,,,0.056
468.313,Control_ZEUS,,,,2.362
468.314,Changes?_ZEUS,,,,,0.085
473.428,Control_ZEUS,,,,2.411
473.428,Changes?_ZEUS,,,,,0.062
478.534,Control_ZEUS,,,,2.498
478.534,Changes?_ZEUS,,,,,0.052
483.631,Control_ZEUS,,,,2.328
483.631,Changes?_ZEUS,,,,,0.081
488.808,Control_ZEUS,,,,2.254
488.808,Changes?_ZEUS,,,,,0.062
493.919,Control_ZEUS,,,,2.339
493.92,Changes?_ZEUS,,,,,0.086
499.019,Control_ZEUS,,,,2.339
499.019,Changes?_ZEUS,,,,,0.064
504.15,Control_ZEUS,,,,2.688
504.151,Changes?_ZEUS,,,,,0.049
509.304,Control_ZEUS,,,,2.476
509.305,Changes?_ZEUS,,,,,0.066
514.405,Control_ZEUS,,,,2.367
514.406,Changes?_ZEUS,,,,,0.083
519.514,Control_ZEUS,,,,2.443
519.515,Changes?_ZEUS,,,,,0.19
524.617,Control_ZEUS,,,,2.337
524.617,Changes?_ZEUS,,,,,0.049
529.7,Control_ZEUS,,,,2.469
529.7,Changes?_ZEUS,,,,,0.049
534.816,Control_ZEUS,,,,2.436
534.817,Changes?_ZEUS,,,,,0.048
539.894,Control_ZEUS,,,,2.054
539.894,Changes?_ZEUS,,,,,0.068
544.99,Control_ZEUS,,,,2.114
544.99,Changes?_ZEUS,,,,,0.049
550.099,Control_ZEUS,,,,2.295
550.099,Changes?_ZEUS,,,,,0.051
555.19,Control_ZEUS,,,,2.32
555.193,Changes?_ZEUS,,,,,0.143
560.318,Control_ZEUS,,,,2.33
560.318,Changes?_ZEUS,,,,,0.073
565.402,Control_ZEUS,,,,2.186
565.404,Changes?_ZEUS,,,,,0.121
570.507,Control_ZEUS,,,,2.234
570.508,Changes?_ZEUS,,,,,0.092
575.601,Control_ZEUS,,,,2.352
575.602,Changes?_ZEUS,,,,,0.298
580.708,Control_ZEUS,,,,2.442
580.71,Changes?_ZEUS,,,,,0.119
585.828,Control_ZEUS,,,,2.506
585.829,Changes?_ZEUS,,,,,0.07
590.931,Control_ZEUS,,,,2.477
590.932,Changes?_ZEUS,,,,,0.112
596.035,Control_ZEUS,,,,2.271
596.036,Changes?_ZEUS,,,,,0.084
601.202,Control_ZEUS,,,,2.798
601.206,Changes?_ZEUS,,,,,0.584
606.337,Control_ZEUS,,,,2.58
606.337,Changes?_ZEUS,,,,,0.083
611.476,Control_ZEUS,,,,2.974
611.478,Changes?_ZEUS,,,,,0.107
616.602,Control_ZEUS,,,,2.663
616.602,Changes?_ZEUS,,,,,0.074
621.698,Control_ZEUS,,,,2.337
621.7,Changes?_ZEUS,,,,,0.103
626.821,Control_ZEUS,,,,2.706
626.821,Changes?_ZEUS,,,,,0.079
631.945,Control_ZEUS,,,,2.509
631.946,Changes?_ZEUS,,,,,0.092
637.078,Control_ZEUS,,,,2.392
637.079,Changes?_ZEUS,,,,,0.074
642.16,Control_ZEUS,,,,2.392
642.161,Changes?_ZEUS,,,,,0.093
647.264,Control_ZEUS,,,,2.276
647.265,Changes?_ZEUS,,,,,0.115
652.346,Control_ZEUS,,,,2.251
652.347,Changes?_ZEUS,,,,,0.057
657.478,Control_ZEUS,,,,2.473
657.479,Changes?_ZEUS,,,,,0.065
662.583,Control_ZEUS,,,,2.422
662.584,Changes?_ZEUS,,,,,0.104
667.673,Control_ZEUS,,,,2.305
667.674,Changes?_ZEUS,,,,,0.072
672.748,Control_ZEUS,,,,2.314
672.749,Changes?_ZEUS,,,,,0.109
677.789,Control_ZEUS,,,,1.964
677.79,Changes?_ZEUS,,,,,0.071
682.86,Control_ZEUS,,,,2.225
682.861,Changes?_ZEUS,,,,,0.075
687.904,Control_ZEUS,,,,1.973
687.906,Changes?_ZEUS,,,,,0.185
692.954,Control_ZEUS,,,,2.218
692.954,Changes?_ZEUS,,,,,0.072
697.994,Control_ZEUS,,,,1.993
697.996,Changes?_ZEUS,,,,,0.075
703.073,Control_ZEUS,,,,2.311
703.075,Changes?_ZEUS,,,,,0.18
708.152,Control_ZEUS,,,,2.386
708.154,Changes?_ZEUS,,,,,0.069
713.246,Control_ZEUS,,,,2.501
713.247,Changes?_ZEUS,,,,,0.076
718.303,Control_ZEUS,,,,2.265
718.304,Changes?_ZEUS,,,,,0.148
723.355,Control_ZEUS,,,,2.348
723.355,Changes?_ZEUS,,,,,0.05
728.4,Control_ZEUS,,,,2.059
728.4,Changes?_ZEUS,,,,,0.081
733.441,Control_ZEUS,,,,2.01
733.444,Changes?_ZEUS,,,,,0.202
738.486,Control_ZEUS,,,,1.981
738.487,Changes?_ZEUS,,,,,0.056
743.527,Control_ZEUS,,,,2.024
743.53,Changes?_ZEUS,,,,,0.155
748.58,Control_ZEUS,,,,2.024
748.58,Changes?_ZEUS,,,,,0.048
753.637,Control_ZEUS,,,,2.095
753.637,Changes?_ZEUS,,,,,0.065
758.68,Control_ZEUS,,,,2.123
758.683,Changes?_ZEUS,,,,,0.115
763.754,Control_ZEUS,,,,2.171
763.755,Changes?_ZEUS,,,,,0.054
768.91,Control_ZEUS,,,,2.613
768.912,Changes?_ZEUS,,,,,0.106
773.971,Control_ZEUS,,,,2.173
773.972,Changes?_ZEUS,,,,,0.05
779.025,Control_ZEUS,,,,2.089
779.026,Changes?_ZEUS,,,,,0.075
784.48,Control_ZEUS,,,,4.09
784.481,Changes?_ZEUS,,,,,0.132
789.257,Control_ZEUS,,,,2.105
789.257,Changes?_ZEUS,,,,,0.082
794.315,Control_ZEUS,,,,2.407
794.317,Changes?_ZEUS,,,,,0.121
799.452,Control_ZEUS,,,,2.577
799.453,Changes?_ZEUS,,,,,0.077
804.566,Control_ZEUS,,,,2.904
804.566,Changes?_ZEUS,,,,,0.068
809.62,Control_ZEUS,,,,2.076
809.623,Changes?_ZEUS,,,,,0.173
814.671,Control_ZEUS,,,,2.175
814.672,Changes?_ZEUS,,,,,0.075
819.725,Control_ZEUS,,,,2.213
819.728,Changes?_ZEUS,,,,,0.18
824.778,Control_ZEUS,,,,2.193
824.778,Changes?_ZEUS,,,,,0.074
829.841,Control_ZEUS,,,,2.229
829.843,Changes?_ZEUS,,,,,0.116
834.894,Control_ZEUS,,,,2.226
834.895,Changes?_ZEUS,,,,,0.075
839.94,Control_ZEUS,,,,2.237
839.942,Changes?_ZEUS,,,,,0.142
845.008,Control_ZEUS,,,,2.572
845.008,Changes?_ZEUS,,,,,0.054
850.077,Control_ZEUS,,,,2.23
850.079,Changes?_ZEUS,,,,,0.153
855.135,Control_ZEUS,,,,2.187
855.136,Changes?_ZEUS,,,,,0.075
860.2,Control_ZEUS,,,,2.256
860.202,Changes?_ZEUS,,,,,0.14
865.258,Control_ZEUS,,,,2.517
865.259,Changes?_ZEUS,,,,,0.053
870.319,Control_ZEUS,,,,2.287
870.321,Changes?_ZEUS,,,,,0.093
875.362,Control_ZEUS,,,,2.103
875.362,Changes?_ZEUS,,,,,0.052
880.405,Control_ZEUS,,,,2.19
880.406,Changes?_ZEUS,,,,,0.048
885.449,Control_ZEUS,,,,2.177
885.452,Changes?_ZEUS,,,,,0.127
890.493,Control_ZEUS,,,,2.014
890.493,Changes?_ZEUS,,,,,0.059
895.597,Control_ZEUS,,,,2.485
895.598,Changes?_ZEUS,,,,,0.073
900.658,Control_ZEUS,,,,2.078
900.659,Changes?_ZEUS,,,,,0.123
905.831,Control_ZEUS,,,,2.731
905.832,Changes?_ZEUS,,,,,0.063
910.883,Control_ZEUS,,,,2.186
910.883,Changes?_ZEUS,,,,,0.053
915.961,Control_ZEUS,,,,2.527
915.962,Changes?_ZEUS,,,,,0.05
920.998,Control_ZEUS,,,,2.135
920.998,Changes?_ZEUS,,,,,0.053
926.039,Control_ZEUS,,,,2.016
926.039,Changes?_ZEUS,,,,,0.053
931.086,Control_ZEUS,,,,2.095
931.087,Changes?_ZEUS,,,,,0.059
936.169,Control_ZEUS,,,,2.158
936.169,Changes?_ZEUS,,,,,0.065
941.217,Control_ZEUS,,,,2.214
941.217,Changes?_ZEUS,,,,,0.053
946.263,Control_ZEUS,,,,2.196
946.263,Changes?_ZEUS,,,,,0.049
951.318,Control_ZEUS,,,,2.069
951.319,Changes?_ZEUS,,,,,0.078
956.363,Control_ZEUS,,,,2.099
956.363,Changes?_ZEUS,,,,,0.054
961.413,Control_ZEUS,,,,2.213
961.413,Changes?_ZEUS,,,,,0.048
966.47,Control_ZEUS,,,,2.148
966.47,Changes?_ZEUS,,,,,0.05
971.515,Control_ZEUS,,,,2.194
971.515,Changes?_ZEUS,,,,,0.049
976.624,Control_ZEUS,,,,2.536
976.624,Changes?_ZEUS,,,,,0.053
981.672,Control_ZEUS,,,,2.283
981.672,Changes?_ZEUS,,,,,0.077
986.702,Control_ZEUS,,,,2.074
986.704,Changes?_ZEUS,,,,,0.074
991.751,Control_ZEUS,,,,2.128
991.752,Changes?_ZEUS,,,,,0.146
996.829,Control_ZEUS,,,,2.282
996.83,Changes?_ZEUS,,,,,0.049
1001.88,Control_ZEUS,,,,2.14
1001.88,Changes?_ZEUS,,,,,0.074
1006.98,Control_ZEUS,,,,3.252
1006.98,Changes?_ZEUS,,,,,0.122
1012.1,Control_ZEUS,,,,2.71
1012.1,Changes?_ZEUS,,,,,0.075
1017.21,Control_ZEUS,,,,2.493
1017.21,Changes?_ZEUS,,,,,0.076
1022.33,Control_ZEUS,,,,2.729
1022.33,Changes?_ZEUS,,,,,0.086
1027.42,Control_ZEUS,,,,2.335
1027.42,Changes?_ZEUS,,,,,0.069
1032.62,Control_ZEUS,,,,2.455
1032.62,Changes?_ZEUS,,,,,0.104
1037.81,Control_ZEUS,,,,2.714
1037.81,Changes?_ZEUS,,,,,0.201
1042.91,Control_ZEUS,,,,2.507
1042.91,Changes?_ZEUS,,,,,0.085
1048.05,Control_ZEUS,,,,2.564
1048.05,Changes?_ZEUS,,,,,0.101
1053.1,Control_ZEUS,,,,2.206
1053.1,Changes?_ZEUS,,,,,0.072
1058.14,Control_ZEUS,,,,2.261
1058.14,Changes?_ZEUS,,,,,0.076
1063.18,Control_ZEUS,,,,2.077
1063.19,Changes?_ZEUS,,,,,0.163
1068.26,Control_ZEUS,,,,2.415
1068.26,Changes?_ZEUS,,,,,0.078
1073.32,Control_ZEUS,,,,2.241
1073.33,Changes?_ZEUS,,,,,0.115
1078.38,Control_ZEUS,,,,2.161
1078.38,Changes?_ZEUS,,,,,0.052
1083.48,Control_ZEUS,,,,2.341
1083.48,Changes?_ZEUS,,,,,0.125
1088.6,Control_ZEUS,,,,2.604
1088.61,Changes?_ZEUS,,,,,0.071
1093.73,Control_ZEUS,,,,2.66
1093.73,Changes?_ZEUS,,,,,0.12
1098.81,Control_ZEUS,,,,2.272
1098.81,Changes?_ZEUS,,,,,0.074
1103.97,Control_ZEUS,,,,2.631
1103.97,Changes?_ZEUS,,,,,0.064
1109.08,Control_ZEUS,,,,2.271
1109.08,Changes?_ZEUS,,,,,0.107
1114.18,Control_ZEUS,,,,2.379
1114.18,Changes?_ZEUS,,,,,0.08
