Type,Time,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA
Normal,2438.76,,206.071,690.517,1.04964,4,90.25,,204.311,457.832,0.877246,3.95719,90.1525,,410.954,1141.85,1.42171,-1,-1,,103.188,120.961,0.596283,1.97859,89.275,,312.823,804.978,1.1963,-1,-1,,310.491,572.292,1.01109,-1,-1,,518.851,1256.31,1.55556,-1,-1,,2,2,204.311,457.832,0.877246,3.9,2.37456,138.492
Normal,2448.98,,206.071,690.517,1.04859,4,90.25,,203.157,455.271,0.874519,3.93378,90.1525,,409.8,1139.29,1.41795,-1,-1,,107.597,125.916,0.600036,2.06524,89.275,,317.288,809.933,1.19902,-1,-1,,313.791,574.687,1.01213,-1,-1,,522.151,1258.7,1.55556,-1,-1,,2,2,203.157,455.271,0.874519,3.9,2.42606,138.492
Normal,2459.94,,206.071,690.517,1.04767,4,90.25,,206.921,463.622,0.880536,4.01017,90.1525,,413.564,1147.64,1.42306,-1,-1,,102.046,119.677,0.594921,1.95618,89.275,,311.667,803.694,1.193,-1,-1,,311.966,576.8,1.01304,-1,-1,,520.327,1260.82,1.55556,-1,-1,,2,2,206.921,463.622,0.880536,3.9,3.16513,138.492
Normal,2469.37,,206.071,690.517,1.04944,4,90.25,,202.472,453.753,0.873867,3.91991,90.1525,,409.116,1137.77,1.41813,-1,-1,,107.227,125.5,0.599859,2.05795,89.275,,316.912,809.517,1.19968,-1,-1,,312.726,572.752,1.01129,-1,-1,,521.086,1256.77,1.55556,-1,-1,,2,2,202.472,453.753,0.873867,3.9,2.38992,138.492
Normal,2480.39,,206.071,690.517,1.05125,4,90.25,,197.989,443.804,0.867114,3.82912,90.1525,,404.632,1127.82,1.41317,-1,-1,,112.411,131.325,0.604838,2.16002,89.275,,322.16,815.342,1.20645,-1,-1,,313.453,568.63,1.0095,-1,-1,,521.813,1252.65,1.55556,-1,-1,,2,2,197.989,443.804,0.867114,3.9,3.22781,138.492
Normal,2490,,206.071,690.517,1.05048,4,90.25,,205.66,460.826,0.880194,3.98458,90.1525,,412.303,1144.84,1.4255,-1,-1,,98.8063,116.037,0.592505,1.89267,89.275,,308.388,800.054,1.19336,-1,-1,,307.416,570.363,1.01025,-1,-1,,515.776,1254.38,1.55556,-1,-1,,2,2,205.66,460.826,0.880194,3.9,2.79029,138.492
Normal,2500.2,,206.071,690.517,1.03943,4,90.25,,204.732,458.767,0.871208,3.96574,90.1525,,411.375,1142.78,1.40556,-1,-1,,123.513,143.802,0.612338,2.37945,89.275,,333.4,827.819,1.20225,-1,-1,,331.492,596.069,1.0212,-1,-1,,539.853,1280.09,1.55556,-1,-1,,2,2,204.732,458.767,0.871208,3.9,2.91098,138.492
Normal,2510.75,,206.071,690.517,1.03805,4,90.25,,207.005,463.809,0.874221,4.01188,90.1525,,413.648,1147.83,1.40721,-1,-1,,121.947,142.042,0.610679,2.34842,89.275,,331.814,826.058,1.19922,-1,-1,,332.198,599.351,1.02257,-1,-1,,540.558,1283.37,1.55556,-1,-1,,2,2,207.005,463.809,0.874221,3.9,3.2359,138.492
Normal,2521.69,,206.071,690.517,1.03601,4,90.25,,205.603,460.699,0.870434,3.98342,90.1525,,412.246,1144.72,1.4014,-1,-1,,129.067,150.043,0.61647,2.48964,89.275,,339.023,834.06,1.20299,-1,-1,,337.993,604.243,1.02459,-1,-1,,546.353,1288.26,1.55556,-1,-1,,2,2,205.603,460.699,0.870434,3.9,4.13768,138.492
Normal,2531.3,,206.071,690.517,1.04763,4,90.25,,197.002,441.615,0.86305,3.80916,90.1525,,403.645,1125.63,1.40552,-1,-1,,121.728,141.796,0.612454,2.3441,89.275,,331.593,825.813,1.21048,-1,-1,,321.89,576.911,1.01308,-1,-1,,530.251,1260.93,1.55556,-1,-1,,2,2,197.002,441.615,0.86305,3.9,3.5048,138.492
Normal,2544.17,,206.071,690.517,1.04807,4,90.25,,205.596,460.684,0.878469,3.98328,90.1525,,412.239,1144.7,1.42138,-1,-1,,103.852,121.708,0.5966,1.99164,89.275,,313.496,805.725,1.19507,-1,-1,,312.46,575.892,1.01265,-1,-1,,520.82,1259.91,1.55556,-1,-1,,2,2,205.596,460.684,0.878469,3.9,6.33184,138.492
Normal,2552.83,,206.071,690.517,1.0571,4,90.25,,204.397,458.022,0.882344,3.95893,90.1525,,411.04,1142.04,1.4342,-1,-1,,88.0541,103.954,0.583868,1.68255,89.275,,297.503,787.971,1.19128,-1,-1,,295.256,555.476,1.0037,-1,-1,,503.617,1239.49,1.55556,-1,-1,,2,2,204.397,458.022,0.882344,3.9,4.89126,138.492
Normal,2562.04,,206.071,690.517,1.04401,4,90.25,,207.953,465.913,0.879879,4.03115,90.1525,,414.596,1149.93,1.41876,-1,-1,,107.572,125.887,0.599177,2.06473,89.275,,317.261,809.904,1.19362,-1,-1,,318.602,585.301,1.01667,-1,-1,,526.962,1269.32,1.55556,-1,-1,,2,2,207.953,465.913,0.879879,3.9,3.93133,138.492
Normal,2572.02,,206.071,690.517,1.04498,4,90.25,,207.144,464.118,0.879121,4.01471,90.1525,,413.787,1148.14,1.41898,-1,-1,,107.143,125.406,0.598975,2.05631,89.275,,316.828,809.423,1.19438,-1,-1,,317.352,583.024,1.0157,-1,-1,,525.713,1267.04,1.55556,-1,-1,,2,2,207.144,464.118,0.879121,3.9,3.70188,138.492
Normal,2582.28,,206.071,690.517,1.05532,4,90.25,,201.718,452.078,0.876387,3.90461,90.1525,,408.361,1136.09,1.42648,-1,-1,,96.8668,113.857,0.591565,1.85469,89.275,,306.424,797.874,1.19722,-1,-1,,301.476,559.435,1.00546,-1,-1,,509.837,1243.45,1.55556,-1,-1,,2,2,201.718,452.078,0.876387,3.9,3.71964,138.492
Normal,2592.82,,206.071,690.517,1.04471,4,90.25,,206.335,462.322,0.877518,3.99827,90.1525,,412.978,1146.34,1.4171,-1,-1,,109.318,127.849,0.600852,2.09909,89.275,,319.029,811.866,1.19599,-1,-1,,318.737,583.672,1.01598,-1,-1,,527.098,1267.69,1.55556,-1,-1,,2,2,206.335,462.322,0.877518,3.9,4.25027,138.492
