Type,Time,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA
Normal,1376.8,,254.673,852.551,1.05341,5,91,,207.181,465.491,0.802161,4.02728,90.91,,463.143,1311.54,1.36417,-1,-1,,205.107,235.495,0.652866,4.02728,90.1,,465.144,1081.55,1.25761,-1,-1,,417.15,694.486,1.00636,-1,-1,,674.653,1540.54,1.55556,-1,-1,,6,6,417.15,694.486,1.00636,3.6,2.51778,413.221
Normal,1387.16,,254.673,852.551,1.05633,5,96,,204.756,460.095,0.800236,3.97789,91.1625,,460.711,1306.15,1.36515,-1,-1,,202.706,232.797,0.651913,3.97789,90.375,,462.714,1078.85,1.25956,-1,-1,,413.469,686.392,1.01934,-1,-1,,669.77,1532.44,1.55556,-1,-1,,6,6,413.469,686.392,1.01934,3.5,2.82924,413.221
Normal,1398.29,,254.673,852.551,1.06232,5,96.5714,,198.25,445.619,0.793919,3.84567,93,,454.187,1291.67,1.36477,-1,-1,,201.071,230.96,0.652335,3.94428,93,,461.058,1077.01,1.26592,-1,-1,,415.194,670.079,1.10863,-1,-1,,661.535,1516.13,1.55556,-1,-1,,6,6,415.194,670.079,1.10863,3,3.81818,413.221
Normal,1407.4,,254.673,852.551,1.05948,5,96.5714,,203.798,457.965,0.800535,3.95841,93,,459.751,1304.02,1.36857,-1,-1,,196.938,226.315,0.648517,3.85945,93,,456.874,1072.37,1.25929,-1,-1,,416.615,677.78,1.11145,-1,-1,,662.962,1523.83,1.55556,-1,-1,,6,6,416.615,677.78,1.11145,3,2.82289,413.221
Normal,1417.58,,254.673,852.551,1.0577,5,96.2286,,203.633,457.598,0.799338,3.95505,91.6675,,459.585,1303.65,1.3656,-1,-1,,201.595,231.549,0.651468,3.95505,90.925,,461.589,1077.6,1.26047,-1,-1,,413.592,682.646,1.05261,-1,-1,,667.51,1528.7,1.55556,-1,-1,,6,6,413.592,682.646,1.05261,3.3,2.88901,413.221
Normal,1427.62,,254.673,852.551,1.05352,5,91,,207.087,465.282,0.802087,4.02537,90.91,,463.049,1311.33,1.36421,-1,-1,,205.014,235.391,0.652829,4.02537,90.1,,465.05,1081.44,1.25769,-1,-1,,416.961,694.174,1.00625,-1,-1,,674.464,1540.22,1.55556,-1,-1,,6,6,416.961,694.174,1.00625,3.6,2.74089,413.221
Normal,1437.52,,254.673,852.551,1.05585,5,96,,205.154,460.98,0.800553,3.98599,91.1625,,461.11,1307.03,1.36499,-1,-1,,203.1,233.24,0.65207,3.98599,90.375,,463.112,1079.29,1.25924,-1,-1,,414.272,687.72,1.01981,-1,-1,,670.571,1533.77,1.55556,-1,-1,,6,6,414.272,687.72,1.01981,3.5,2.60222,413.221
Normal,1447.64,,254.673,852.551,1.06639,5,97.0286,,193.368,434.755,0.788827,3.7467,93.9333,,449.291,1280.81,1.36372,-1,-1,,201.052,230.938,0.653423,3.94389,93.9333,,461.039,1076.99,1.27105,-1,-1,,414.239,659.194,1.20716,-1,-1,,656.579,1505.24,1.55556,-1,-1,,6,6,414.239,659.194,1.20716,2.6,2.58551,413.221
Normal,1457.78,,254.673,852.551,1.05793,5,96.3429,,203.441,457.169,0.799184,3.95113,91.92,,459.392,1303.22,1.36568,-1,-1,,201.404,231.334,0.651392,3.95113,91.2,,461.396,1077.39,1.26063,-1,-1,,414.394,682.003,1.07132,-1,-1,,667.122,1528.05,1.55556,-1,-1,,6,6,414.394,682.003,1.07132,3.2,2.60162,413.221
Normal,1467.88,,254.673,852.551,1.0525,5,91,,207.944,467.19,0.802763,4.04284,90.91,,463.908,1313.24,1.36387,-1,-1,,205.863,236.345,0.653164,4.04284,90.1,,465.909,1082.4,1.257,-1,-1,,418.687,697.034,1.00727,-1,-1,,676.19,1543.09,1.55556,-1,-1,,6,6,418.687,697.034,1.00727,3.6,2.55686,413.221
Normal,1478.94,,254.673,852.551,1.06132,5,96.5714,,199.05,447.4,0.79457,3.86191,93,,454.989,1293.45,1.36444,-1,-1,,201.881,231.871,0.652665,3.96094,93,,461.879,1077.92,1.26526,-1,-1,,416.869,672.771,1.10962,-1,-1,,663.165,1518.82,1.55556,-1,-1,,6,6,416.869,672.771,1.10962,3,3.51994,413.221
Normal,1489.24,,254.673,852.551,1.05644,5,96,,204.67,459.905,0.800168,3.97615,91.1625,,460.625,1305.96,1.36518,-1,-1,,202.621,232.702,0.651879,3.97615,90.375,,462.628,1078.75,1.25963,-1,-1,,413.296,686.107,1.01923,-1,-1,,669.598,1532.16,1.55556,-1,-1,,6,6,413.296,686.107,1.01923,3.5,3.76184,413.221
Normal,1498.15,,254.673,852.551,1.05813,5,96.4571,,204.909,460.436,0.801429,3.98101,92.1725,,460.865,1306.49,1.36813,-1,-1,,198.012,227.522,0.64895,3.88148,91.475,,457.961,1073.57,1.25838,-1,-1,,413.607,681.458,1.09129,-1,-1,,665.172,1527.51,1.55556,-1,-1,,6,6,413.607,681.458,1.09129,3.1,2.61986,413.221
Normal,1508.37,,254.673,852.551,1.05873,5,96.4571,,202.783,455.706,0.798655,3.93776,92.1725,,458.733,1301.76,1.36595,-1,-1,,200.753,230.603,0.65113,3.93776,91.475,,460.737,1076.65,1.26116,-1,-1,,414.245,679.809,1.09069,-1,-1,,665.798,1525.86,1.55556,-1,-1,,6,6,414.245,679.809,1.09069,3.1,2.686,413.221
Normal,1519.18,,254.673,852.551,1.05449,5,91,,206.28,463.487,0.801449,4.00893,90.91,,462.24,1309.54,1.36454,-1,-1,,204.215,234.493,0.652513,4.00893,90.1,,464.241,1080.54,1.25833,-1,-1,,415.337,691.48,1.00529,-1,-1,,672.839,1537.53,1.55556,-1,-1,,6,6,415.337,691.48,1.00529,3.6,3.26156,413.221
Normal,1529,,254.673,852.551,1.05827,5,96.4571,,204.793,460.177,0.801336,3.97864,92.1725,,460.748,1306.23,1.36817,-1,-1,,197.899,227.396,0.648905,3.87917,91.475,,457.847,1073.45,1.25848,-1,-1,,413.372,681.073,1.09115,-1,-1,,664.941,1527.12,1.55556,-1,-1,,6,6,413.372,681.073,1.09115,3.1,3.02894,413.221
Normal,1538.71,,254.673,852.551,1.05681,5,96.1143,,204.367,459.23,0.799926,3.96998,91.415,,460.321,1305.28,1.36531,-1,-1,,202.321,232.365,0.651759,3.96998,90.65,,462.324,1078.42,1.25987,-1,-1,,413.883,685.095,1.03567,-1,-1,,668.987,1531.15,1.55556,-1,-1,,6,6,413.883,685.095,1.03567,3.4,2.66725,413.221
Normal,1549.04,,254.673,852.551,1.05415,5,91,,206.567,464.126,0.801676,4.01478,90.91,,462.528,1310.18,1.36442,-1,-1,,204.499,234.813,0.652626,4.01478,90.1,,464.529,1080.86,1.2581,-1,-1,,415.915,692.439,1.00563,-1,-1,,673.417,1538.49,1.55556,-1,-1,,6,6,415.915,692.439,1.00563,3.6,2.78775,413.221
Normal,1559.3,,254.673,852.551,1.05706,5,96.1143,,204.16,458.77,0.79976,3.96577,91.415,,460.114,1304.82,1.36539,-1,-1,,202.116,232.135,0.651677,3.96577,90.65,,462.117,1078.19,1.26004,-1,-1,,413.464,684.405,1.03543,-1,-1,,668.571,1530.46,1.55556,-1,-1,,6,6,413.464,684.405,1.03543,3.4,2.96143,413.221
Normal,1568.81,,254.673,852.551,1.05508,5,91,,205.793,462.402,0.801062,3.999,90.91,,461.751,1308.45,1.36473,-1,-1,,203.732,233.951,0.652321,3.999,90.1,,463.753,1080,1.25873,-1,-1,,414.355,689.853,1.00471,-1,-1,,671.857,1535.9,1.55556,-1,-1,,6,6,414.355,689.853,1.00471,3.6,2.46877,413.221
Normal,1578.88,,254.673,852.551,1.06112,5,96.5714,,200.839,451.379,0.797083,3.89823,93,,456.783,1297.43,1.36675,-1,-1,,198.828,228.439,0.650352,3.89823,93,,458.788,1074.49,1.26275,-1,-1,,415.528,673.318,1.10982,-1,-1,,661.883,1519.37,1.55556,-1,-1,,6,6,415.528,673.318,1.10982,3,2.52861,413.221
Normal,1589.05,,254.673,852.551,1.05675,5,96.1143,,204.41,459.325,0.79996,3.97085,91.415,,460.364,1305.38,1.36529,-1,-1,,202.363,232.413,0.651776,3.97085,90.65,,462.367,1078.46,1.25984,-1,-1,,413.97,685.238,1.03573,-1,-1,,669.073,1531.29,1.55556,-1,-1,,6,6,413.97,685.238,1.03573,3.4,2.62542,413.221
Normal,1599.77,,254.673,852.551,1.05321,5,91,,207.347,465.861,0.802293,4.03067,90.91,,463.31,1311.91,1.36411,-1,-1,,205.271,235.681,0.652931,4.03067,90.1,,465.311,1081.73,1.25748,-1,-1,,417.485,695.042,1.00656,-1,-1,,674.988,1541.09,1.55556,-1,-1,,6,6,417.485,695.042,1.00656,3.6,3.17624,413.221
Normal,1609.35,,254.673,852.551,1.06029,5,96.5714,,201.513,452.88,0.79763,3.91194,93,,457.459,1298.93,1.36647,-1,-1,,199.496,229.19,0.650622,3.91194,93,,459.464,1075.24,1.2622,-1,-1,,416.924,675.57,1.11065,-1,-1,,663.241,1521.62,1.55556,-1,-1,,6,6,416.924,675.57,1.11065,3,2.52835,413.221
Normal,1619.54,,254.673,852.551,1.05091,5,91,,209.28,470.162,0.803812,4.07008,90.91,,465.248,1316.21,1.36334,-1,-1,,207.185,237.831,0.653683,4.07008,90.1,,467.248,1083.88,1.25594,-1,-1,,421.377,701.493,1.00885,-1,-1,,678.879,1547.54,1.55556,-1,-1,,6,6,421.377,701.493,1.00885,3.6,2.64839,413.221
Normal,1630.65,,254.673,852.551,1.0595,5,96.5714,,202.162,454.323,0.798154,3.92512,93,,458.11,1300.37,1.3662,-1,-1,,200.138,229.911,0.650882,3.92512,93,,460.114,1075.96,1.26167,-1,-1,,418.265,677.734,1.11144,-1,-1,,664.547,1523.79,1.55556,-1,-1,,6,6,418.265,677.734,1.11144,3,3.5615,413.221
Normal,1640.43,,254.673,852.551,1.05742,5,96.2286,,203.859,458.1,0.799519,3.95964,91.6675,,459.812,1304.15,1.36551,-1,-1,,201.818,231.8,0.651558,3.95964,90.925,,461.815,1077.85,1.26029,-1,-1,,414.05,683.399,1.05289,-1,-1,,667.964,1529.45,1.55556,-1,-1,,6,6,414.05,683.399,1.05289,3.3,3.24127,413.221
Normal,1649.65,,254.673,852.551,1.05561,5,91,,205.353,461.424,0.800712,3.99005,90.91,,461.31,1307.47,1.36491,-1,-1,,203.297,233.462,0.652148,3.99005,90.1,,463.312,1079.51,1.25908,-1,-1,,413.47,688.386,1.00418,-1,-1,,670.972,1534.44,1.55556,-1,-1,,6,6,413.47,688.386,1.00418,3.6,2.43408,413.221
Normal,1659.98,,254.673,852.551,1.05453,5,91,,206.248,463.415,0.801423,4.00827,90.91,,462.207,1309.47,1.36455,-1,-1,,204.183,234.457,0.6525,4.00827,90.1,,464.209,1080.51,1.25836,-1,-1,,415.271,691.372,1.00525,-1,-1,,672.774,1537.42,1.55556,-1,-1,,6,6,415.271,691.372,1.00525,3.6,2.54009,413.221
Normal,1669.99,,254.673,852.551,1.057,5,96.1143,,204.206,458.873,0.799797,3.96671,91.415,,460.16,1304.92,1.36537,-1,-1,,202.162,232.186,0.651695,3.96671,90.65,,462.163,1078.24,1.26,-1,-1,,413.558,684.559,1.03548,-1,-1,,668.664,1530.61,1.55556,-1,-1,,6,6,413.558,684.559,1.03548,3.4,2.46478,413.221
Normal,1679.96,,254.673,852.551,1.05523,5,91,,205.665,462.119,0.800961,3.99641,90.91,,461.623,1308.17,1.36478,-1,-1,,203.606,233.81,0.652271,3.99641,90.1,,463.625,1079.86,1.25883,-1,-1,,414.099,689.429,1.00455,-1,-1,,671.601,1535.48,1.55556,-1,-1,,6,6,414.099,689.429,1.00455,3.6,2.42879,413.221
Normal,1691.6,,254.673,852.551,1.05631,5,96.2286,,206.378,463.704,0.802579,4.01092,91.6675,,462.338,1309.76,1.36747,-1,-1,,199.552,229.253,0.649593,3.91309,90.925,,459.521,1075.3,1.25722,-1,-1,,414.303,686.457,1.05399,-1,-1,,668.217,1532.51,1.55556,-1,-1,,6,6,414.303,686.457,1.05399,3.3,3.84921,413.221
Normal,1700.17,,254.673,852.551,1.05818,5,96.3429,,203.241,456.725,0.799023,3.94707,91.92,,459.192,1302.78,1.36576,-1,-1,,201.206,231.112,0.651312,3.94707,91.2,,461.196,1077.16,1.26079,-1,-1,,413.988,681.337,1.07108,-1,-1,,666.72,1527.39,1.55556,-1,-1,,6,6,413.988,681.337,1.07108,3.2,2.28209,413.221
Normal,1710.41,,254.673,852.551,1.0569,5,96.1143,,204.29,459.059,0.799864,3.96841,91.415,,460.244,1305.11,1.36534,-1,-1,,202.245,232.279,0.651728,3.96841,90.65,,462.247,1078.33,1.25994,-1,-1,,413.727,684.838,1.03558,-1,-1,,668.832,1530.89,1.55556,-1,-1,,6,6,413.727,684.838,1.03558,3.4,2.44484,413.221
Normal,1721.45,,254.673,852.551,1.0549,5,91,,205.944,462.739,0.801182,4.00208,90.91,,461.902,1308.79,1.36467,-1,-1,,203.882,234.119,0.652381,4.00208,90.1,,463.904,1080.17,1.2586,-1,-1,,414.66,690.358,1.00489,-1,-1,,672.162,1536.41,1.55556,-1,-1,,6,6,414.66,690.358,1.00489,3.6,3.23411,413.221
Normal,1731.46,,254.673,852.551,1.05761,5,96.3429,,205.339,461.393,0.801774,3.98977,91.92,,461.296,1307.44,1.36795,-1,-1,,198.428,227.99,0.649117,3.89003,91.2,,458.383,1074.04,1.25803,-1,-1,,413.286,682.884,1.07164,-1,-1,,666.029,1528.93,1.55556,-1,-1,,6,6,413.286,682.884,1.07164,3.2,3.22552,413.221
Normal,1741.22,,254.673,852.551,1.05939,5,96.3429,,200.612,450.875,0.795835,3.89363,91.92,,456.556,1296.93,1.36378,-1,-1,,203.464,233.649,0.653305,3.99347,91.2,,463.481,1079.7,1.26399,-1,-1,,413.613,678.024,1.06988,-1,-1,,666.347,1524.07,1.55556,-1,-1,,6,6,413.613,678.024,1.06988,3.2,2.96833,413.221
Normal,1751.37,,254.673,852.551,1.05535,5,91,,205.567,461.9,0.800883,3.99441,90.91,,461.525,1307.95,1.36482,-1,-1,,203.509,233.7,0.652233,3.99441,90.1,,463.527,1079.75,1.25891,-1,-1,,413.901,689.101,1.00444,-1,-1,,671.404,1535.15,1.55556,-1,-1,,6,6,413.901,689.101,1.00444,3.6,3.09641,413.221
Normal,1762.32,,254.673,852.551,1.05246,5,91,,207.973,467.253,0.802786,4.04342,90.91,,463.937,1313.3,1.36386,-1,-1,,205.891,236.376,0.653175,4.04342,90.1,,465.938,1082.43,1.25698,-1,-1,,418.745,697.129,1.0073,-1,-1,,676.247,1543.18,1.55556,-1,-1,,6,6,418.745,697.129,1.0073,3.6,3.90842,413.221
Normal,1771.92,,254.673,852.551,1.05955,5,96.5714,,202.115,454.219,0.798116,3.92417,93,,458.063,1300.27,1.36622,-1,-1,,200.092,229.859,0.650863,3.92417,93,,460.067,1075.91,1.26171,-1,-1,,418.169,677.578,1.11138,-1,-1,,664.453,1523.63,1.55556,-1,-1,,6,6,418.169,677.578,1.11138,3,3.31576,413.221
Normal,1781.4,,254.673,852.551,1.05732,5,96.2286,,203.945,458.291,0.799588,3.96139,91.6675,,459.898,1304.34,1.36548,-1,-1,,201.903,231.895,0.651592,3.96139,90.925,,461.901,1077.95,1.26022,-1,-1,,414.225,683.686,1.05299,-1,-1,,668.137,1529.74,1.55556,-1,-1,,6,6,414.225,683.686,1.05299,3.3,2.70022,413.221
Normal,1791.75,,254.673,852.551,1.05665,5,96.2286,,206.096,463.076,0.802353,4.00517,91.6675,,462.055,1309.13,1.36758,-1,-1,,199.279,228.946,0.649484,3.90748,90.925,,459.244,1075,1.25745,-1,-1,,413.736,685.522,1.05365,-1,-1,,667.655,1531.57,1.55556,-1,-1,,6,6,413.736,685.522,1.05365,3.3,2.81133,413.221
Normal,1802.13,,254.673,852.551,1.05751,5,96.2286,,203.789,457.943,0.799463,3.95821,91.6675,,459.741,1303.99,1.36554,-1,-1,,201.749,231.722,0.65153,3.95821,90.925,,461.744,1077.77,1.26034,-1,-1,,413.907,683.165,1.0528,-1,-1,,667.823,1529.22,1.55556,-1,-1,,6,6,413.907,683.165,1.0528,3.3,3.08588,413.221
Normal,1812.58,,254.673,852.551,1.05816,5,96.3429,,203.254,456.753,0.799034,3.94733,91.92,,459.205,1302.8,1.36576,-1,-1,,201.219,231.127,0.651317,3.94733,91.2,,461.208,1077.18,1.26078,-1,-1,,414.014,681.38,1.0711,-1,-1,,666.746,1527.43,1.55556,-1,-1,,6,6,414.014,681.38,1.0711,3.2,3.40196,413.221
Normal,1822.33,,254.673,852.551,1.05553,5,96.1143,,207.024,465.143,0.803094,4.02409,91.415,,462.986,1311.19,1.36721,-1,-1,,200.178,229.956,0.649843,3.92594,90.65,,460.154,1076.01,1.2567,-1,-1,,414.402,688.599,1.03694,-1,-1,,669.504,1534.65,1.55556,-1,-1,,6,6,414.402,688.599,1.03694,3.4,2.96442,413.221
Normal,1832.24,,254.673,852.551,1.05526,5,91,,205.644,462.072,0.800944,3.99598,90.91,,461.602,1308.12,1.36479,-1,-1,,203.586,233.786,0.652263,3.99598,90.1,,463.604,1079.84,1.25884,-1,-1,,414.056,689.358,1.00453,-1,-1,,671.559,1535.41,1.55556,-1,-1,,6,6,414.056,689.358,1.00453,3.6,2.87013,413.221
Normal,1842.47,,254.673,852.551,1.06078,5,96.5714,,202.734,455.596,0.799674,3.93675,93,,458.683,1301.65,1.369,-1,-1,,195.908,225.158,0.648101,3.83834,93,,455.831,1071.21,1.26016,-1,-1,,414.437,674.253,1.11017,-1,-1,,660.843,1520.3,1.55556,-1,-1,,6,6,414.437,674.253,1.11017,3,2.93769,413.221
Normal,1853.18,,254.673,852.551,1.06043,5,96.5714,,201.404,452.636,0.797541,3.90971,93,,457.349,1298.69,1.36651,-1,-1,,199.387,229.068,0.650578,3.90971,93,,459.354,1075.12,1.26229,-1,-1,,416.697,675.204,1.11051,-1,-1,,663.02,1521.25,1.55556,-1,-1,,6,6,416.697,675.204,1.11051,3,3.41598,413.221
Normal,1862.99,,254.673,852.551,1.05414,5,91,,206.572,464.136,0.80168,4.01487,90.91,,462.532,1310.19,1.36442,-1,-1,,204.504,234.818,0.652627,4.01487,90.1,,464.534,1080.87,1.2581,-1,-1,,415.924,692.454,1.00564,-1,-1,,673.426,1538.5,1.55556,-1,-1,,6,6,415.924,692.454,1.00564,3.6,3.00732,413.221
Normal,1872.58,,254.673,852.551,1.05632,5,96,,204.765,460.116,0.800244,3.97808,91.1625,,460.72,1306.17,1.36515,-1,-1,,202.715,232.808,0.651916,3.97808,90.375,,462.723,1078.86,1.25955,-1,-1,,413.488,686.424,1.01935,-1,-1,,669.789,1532.47,1.55556,-1,-1,,6,6,413.488,686.424,1.01935,3.5,2.54207,413.221
Normal,1883.16,,254.673,852.551,1.05711,5,96.1143,,204.113,458.665,0.799723,3.96481,91.415,,460.066,1304.72,1.36541,-1,-1,,202.07,232.082,0.651658,3.96481,90.65,,462.07,1078.13,1.26008,-1,-1,,413.369,684.247,1.03537,-1,-1,,668.476,1530.3,1.55556,-1,-1,,6,6,413.369,684.247,1.03537,3.4,3.03663,413.221
Normal,1894.56,,254.673,852.551,1.05701,5,96.1143,,204.199,458.856,0.799791,3.96656,91.415,,460.153,1304.91,1.36537,-1,-1,,202.155,232.178,0.651692,3.96656,90.65,,462.156,1078.23,1.26001,-1,-1,,413.543,684.534,1.03547,-1,-1,,668.649,1530.59,1.55556,-1,-1,,6,6,413.543,684.534,1.03547,3.4,4.35383,413.221
Normal,1903.61,,254.673,852.551,1.05814,5,96.3429,,203.272,456.794,0.799048,3.9477,91.92,,459.223,1302.84,1.36575,-1,-1,,201.237,231.147,0.651324,3.9477,91.2,,461.227,1077.2,1.26076,-1,-1,,414.051,681.44,1.07112,-1,-1,,666.782,1527.49,1.55556,-1,-1,,6,6,414.051,681.44,1.07112,3.2,3.27256,413.221
Normal,1913.87,,254.673,852.551,1.05646,5,96,,204.654,459.868,0.800155,3.97581,91.1625,,460.608,1305.92,1.36519,-1,-1,,202.605,232.684,0.651872,3.97581,90.375,,462.611,1078.73,1.25964,-1,-1,,413.262,686.051,1.01921,-1,-1,,669.564,1532.1,1.55556,-1,-1,,6,6,413.262,686.051,1.01921,3.5,3.47006,413.221
Normal,1923.04,,254.673,852.551,1.05693,5,96.1143,,204.264,459.001,0.799843,3.96788,91.415,,460.218,1305.05,1.36535,-1,-1,,202.219,232.25,0.651718,3.96788,90.65,,462.221,1078.3,1.25996,-1,-1,,413.674,684.751,1.03555,-1,-1,,668.779,1530.8,1.55556,-1,-1,,6,6,413.674,684.751,1.03555,3.4,2.5588,413.221
Normal,1934.07,,254.673,852.551,1.05174,5,91,,208.583,468.611,0.803265,4.05586,90.91,,464.549,1314.66,1.36361,-1,-1,,206.495,237.055,0.653412,4.05586,90.1,,466.549,1083.11,1.2565,-1,-1,,419.973,699.166,1.00803,-1,-1,,677.476,1545.22,1.55556,-1,-1,,6,6,419.973,699.166,1.00803,3.6,3.47658,413.221
Normal,1944.21,,254.673,852.551,1.05733,5,96.3429,,205.568,461.903,0.801958,3.99443,91.92,,461.526,1307.95,1.36786,-1,-1,,198.65,228.239,0.649206,3.89457,91.2,,458.607,1074.29,1.25785,-1,-1,,413.747,683.642,1.07191,-1,-1,,666.485,1529.69,1.55556,-1,-1,,6,6,413.747,683.642,1.07191,3.2,3.61043,413.221
Normal,1953.84,,254.673,852.551,1.0566,5,91,,202.924,456.019,0.797718,3.94062,90.91,,458.874,1302.07,1.36289,-1,-1,,205.683,236.143,0.654169,4.03914,90.1,,465.727,1082.19,1.26208,-1,-1,,413.429,685.662,1.0032,-1,-1,,670.931,1531.71,1.55556,-1,-1,,6,6,413.429,685.662,1.0032,3.6,3.08443,413.221
Normal,1964.02,,254.673,852.551,1.06003,5,96.5714,,203.344,456.954,0.800168,3.94917,93,,459.296,1303.01,1.36875,-1,-1,,196.498,225.821,0.64834,3.85044,93,,456.429,1071.87,1.25966,-1,-1,,415.686,676.276,1.1109,-1,-1,,662.058,1522.33,1.55556,-1,-1,,6,6,415.686,676.276,1.1109,3,3.13966,413.221
Normal,1973.47,,254.673,852.551,1.05532,5,96,,207.205,465.544,0.803237,4.02777,91.1625,,463.167,1311.6,1.36714,-1,-1,,200.353,230.153,0.649912,3.92953,90.375,,460.331,1076.2,1.25655,-1,-1,,413.563,689.197,1.02034,-1,-1,,669.864,1535.25,1.55556,-1,-1,,6,6,413.563,689.197,1.02034,3.5,2.40822,413.221
Normal,1983.68,,254.673,852.551,1.05783,5,96.1143,,201.917,453.779,0.796912,3.92015,91.415,,457.864,1299.83,1.36331,-1,-1,,204.664,234.998,0.653761,4.01816,90.65,,464.696,1081.05,1.2629,-1,-1,,413.778,682.276,1.03466,-1,-1,,668.881,1528.33,1.55556,-1,-1,,6,6,413.778,682.276,1.03466,3.4,2.41284,413.221
Normal,1993.86,,254.673,852.551,1.05395,5,91,,206.734,464.497,0.801808,4.01818,90.91,,462.695,1310.55,1.36435,-1,-1,,204.665,234.999,0.652691,4.01818,90.1,,464.697,1081.05,1.25797,-1,-1,,416.251,692.996,1.00583,-1,-1,,673.753,1539.05,1.55556,-1,-1,,6,6,416.251,692.996,1.00583,3.6,2.38818,413.221
Normal,2004.08,,254.673,852.551,1.05933,5,96.4571,,202.297,454.625,0.798264,3.92788,92.1725,,458.246,1300.68,1.36615,-1,-1,,200.272,230.062,0.650936,3.92788,91.475,,460.25,1076.11,1.26156,-1,-1,,413.253,678.187,1.0901,-1,-1,,664.82,1524.24,1.55556,-1,-1,,6,6,413.253,678.187,1.0901,3.1,2.42939,413.221
Normal,2015.47,,254.673,852.551,1.05439,5,91,,206.369,463.686,0.80152,4.01075,90.91,,462.329,1309.74,1.3645,-1,-1,,204.304,234.593,0.652548,4.01075,90.1,,464.331,1080.64,1.25826,-1,-1,,415.517,691.779,1.0054,-1,-1,,673.019,1537.83,1.55556,-1,-1,,6,6,415.517,691.779,1.0054,3.6,3.59945,413.221
Normal,2024.67,,254.673,852.551,1.05848,5,96.3429,,202.994,456.174,0.798825,3.94204,91.92,,458.944,1302.23,1.36586,-1,-1,,200.962,230.837,0.651214,3.94204,91.2,,460.948,1076.89,1.26099,-1,-1,,413.484,680.512,1.07078,-1,-1,,666.222,1526.56,1.55556,-1,-1,,6,6,413.484,680.512,1.07078,3.2,2.65042,413.221
Normal,2034.99,,254.673,852.551,1.0538,5,91,,206.857,464.77,0.801905,4.02068,90.91,,462.818,1310.82,1.3643,-1,-1,,204.786,235.135,0.652739,4.02068,90.1,,464.82,1081.19,1.25787,-1,-1,,416.498,693.405,1.00598,-1,-1,,674,1539.46,1.55556,-1,-1,,6,6,416.498,693.405,1.00598,3.6,2.76799,413.221
Normal,2045.62,,254.673,852.551,1.05654,5,96.1143,,204.583,459.71,0.800098,3.97437,91.415,,460.538,1305.76,1.36522,-1,-1,,202.535,232.605,0.651844,3.97437,90.65,,462.54,1078.66,1.2597,-1,-1,,414.32,685.815,1.03593,-1,-1,,669.422,1531.87,1.55556,-1,-1,,6,6,414.32,685.815,1.03593,3.4,3.33812,413.221
Normal,2055.18,,254.673,852.551,1.05836,5,96.3429,,203.09,456.388,0.798902,3.94399,91.92,,459.04,1302.44,1.36583,-1,-1,,201.056,230.944,0.651252,3.94399,91.2,,461.044,1076.99,1.26091,-1,-1,,413.679,680.832,1.0709,-1,-1,,666.415,1526.88,1.55556,-1,-1,,6,6,413.679,680.832,1.0709,3.2,2.74965,413.221
Normal,2064.89,,254.673,852.551,1.0562,5,96,,204.863,460.334,0.800322,3.98008,91.1625,,460.819,1306.39,1.36511,-1,-1,,202.812,232.917,0.651955,3.98008,90.375,,462.821,1078.97,1.25947,-1,-1,,413.686,686.752,1.01947,-1,-1,,669.986,1532.8,1.55556,-1,-1,,6,6,413.686,686.752,1.01947,3.5,2.41747,413.221
Normal,2074.99,,254.673,852.551,1.05433,5,91,,206.42,463.798,0.80156,4.01178,90.91,,462.38,1309.85,1.36448,-1,-1,,204.354,234.649,0.652568,4.01178,90.1,,464.382,1080.7,1.25822,-1,-1,,415.618,691.947,1.00546,-1,-1,,673.121,1538,1.55556,-1,-1,,6,6,415.618,691.947,1.00546,3.6,2.29636,413.221
Normal,2085.08,,254.673,852.551,1.05734,5,96.2286,,203.927,458.252,0.799574,3.96103,91.6675,,459.88,1304.3,1.36549,-1,-1,,201.886,231.876,0.651585,3.96103,90.925,,461.883,1077.93,1.26023,-1,-1,,414.189,683.627,1.05297,-1,-1,,668.102,1529.68,1.55556,-1,-1,,6,6,414.189,683.627,1.05297,3.3,2.28486,413.221
Normal,2095.28,,254.673,852.551,1.05669,5,96.1143,,204.46,459.438,0.8,3.97188,91.415,,460.415,1305.49,1.36527,-1,-1,,202.414,232.469,0.651796,3.97188,90.65,,462.418,1078.52,1.2598,-1,-1,,414.072,685.407,1.03579,-1,-1,,669.175,1531.46,1.55556,-1,-1,,6,6,414.072,685.407,1.03579,3.4,2.41018,413.221
Normal,2105.57,,254.673,852.551,1.05592,5,96.1143,,206.707,464.436,0.802841,4.01762,91.415,,462.667,1310.49,1.36734,-1,-1,,199.87,229.611,0.64972,3.91963,90.65,,459.843,1075.66,1.25695,-1,-1,,413.766,687.547,1.03656,-1,-1,,668.872,1533.6,1.55556,-1,-1,,6,6,413.766,687.547,1.03656,3.4,2.50013,413.221
