Type,Time,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA
Normal,1407.34,,206.071,690.517,1.00447,4,90.25,,254.569,569.347,0.928768,4.98889,90.1525,,461.212,1253.36,1.42849,-1,-1,,104.052,121.932,0.58908,1.99556,89.275,,313.698,805.949,1.14436,-1,-1,,362.047,684.779,1.05583,-1,-1,,570.407,1368.8,1.55556,-1,-1,,2,2,254.569,569.347,0.928768,3.9,2.9092,182.621
Normal,1417.56,,206.071,690.517,1.00079,4,90.25,,254.983,570.265,0.926396,4.99748,90.1525,,461.626,1254.28,1.42247,-1,-1,,112.195,131.083,0.595066,2.15577,89.275,,321.942,815.1,1.14669,-1,-1,,370.707,694.848,1.05948,-1,-1,,579.068,1378.86,1.55556,-1,-1,,2,2,254.983,570.265,0.926396,3.9,2.91985,182.621
Normal,1427.59,,206.071,690.517,1.00882,4,90.25,,250.226,559.709,0.925253,4.89876,90.1525,,456.869,1243.73,1.42928,-1,-1,,102.215,119.868,0.588327,1.9595,89.275,,311.839,803.884,1.14791,-1,-1,,355.807,673.077,1.05152,-1,-1,,564.167,1357.09,1.55556,-1,-1,,2,2,250.226,559.709,0.925253,3.9,2.75086,182.621
Normal,1437.54,,206.071,690.517,0.998822,4,90.25,,254.001,568.086,0.9232,4.97709,90.1525,,460.644,1252.1,1.41733,-1,-1,,118.967,138.693,0.60019,2.28946,89.275,,328.798,822.71,1.14987,-1,-1,,376.573,700.279,1.06143,-1,-1,,584.933,1384.3,1.55556,-1,-1,,2,2,254.001,568.086,0.9232,3.9,2.64703,182.621
Normal,1447.64,,206.071,690.517,1.00861,4,90.25,,255.451,571.304,0.933623,5.00721,90.1525,,462.094,1255.32,1.43745,-1,-1,,92.3948,108.832,0.580162,1.76725,89.275,,301.897,792.849,1.13954,-1,-1,,351.134,673.635,1.05173,-1,-1,,559.495,1357.65,1.55556,-1,-1,,2,2,255.451,571.304,0.933623,3.9,2.5642,182.621
Normal,1457.74,,206.071,690.517,1.00881,4,90.25,,252.343,564.408,0.928703,4.94268,90.1525,,458.987,1248.43,1.43272,-1,-1,,98.0686,115.208,0.584891,1.87822,89.275,,307.641,799.225,1.14446,-1,-1,,353.744,673.116,1.05154,-1,-1,,562.105,1357.13,1.55556,-1,-1,,2,2,252.343,564.408,0.928703,3.9,2.54895,182.621
Normal,1467.86,,206.071,690.517,1.00636,4,90.25,,252.678,565.15,0.927245,4.94962,90.1525,,459.321,1249.17,1.42883,-1,-1,,103.252,121.033,0.588753,1.97985,89.275,,312.888,805.05,1.1459,-1,-1,,359.329,679.683,1.05397,-1,-1,,567.689,1363.7,1.55556,-1,-1,,2,2,252.678,565.15,0.927245,3.9,2.57027,182.621
Normal,1478.94,,206.071,690.517,1.00251,4,90.25,,252.361,564.447,0.923584,4.94304,90.1525,,459.004,1248.46,1.42136,-1,-1,,113.167,132.176,0.596188,2.17494,89.275,,322.926,816.193,1.14952,-1,-1,,369.047,690.122,1.05778,-1,-1,,577.408,1374.14,1.55556,-1,-1,,2,2,252.361,564.447,0.923584,3.9,3.52948,182.621
Normal,1489.27,,206.071,690.517,1.00348,4,90.25,,253.462,566.891,0.926159,4.9659,90.1525,,460.105,1250.91,1.4249,-1,-1,,108.636,127.084,0.592661,2.08568,89.275,,318.339,811.101,1.14696,-1,-1,,365.571,687.474,1.05682,-1,-1,,573.931,1371.49,1.55556,-1,-1,,2,2,253.462,566.891,0.926159,3.9,3.79529,182.621
Normal,1498.18,,206.071,690.517,0.999617,4,90.25,,253.204,566.317,0.922573,4.96053,90.1525,,459.847,1250.33,1.41749,-1,-1,,118.582,138.26,0.600037,2.28185,89.275,,328.408,822.277,1.15051,-1,-1,,375.379,698.077,1.06064,-1,-1,,583.739,1382.09,1.55556,-1,-1,,2,2,253.204,566.317,0.922573,3.9,2.62596,182.621
Normal,1508.4,,206.071,690.517,0.99814,4,90.25,,255.617,571.671,0.925225,5.01065,90.1525,,462.26,1255.69,1.41868,-1,-1,,117.462,137.002,0.598833,2.25971,89.275,,327.274,821.018,1.14784,-1,-1,,376.678,702.173,1.0621,-1,-1,,585.038,1386.19,1.55556,-1,-1,,2,2,255.617,571.671,0.925225,3.9,2.67139,182.621
Normal,1519.22,,206.071,690.517,1.00314,4,90.25,,254.665,569.559,0.927827,4.99087,90.1525,,461.308,1253.58,1.42623,-1,-1,,107.08,125.335,0.591325,2.05507,89.275,,316.764,809.352,1.14529,-1,-1,,365.208,688.394,1.05715,-1,-1,,573.569,1372.41,1.55556,-1,-1,,2,2,254.665,569.559,0.927827,3.9,3.2675,182.621
Normal,1529.08,,206.071,690.517,1.00527,4,90.25,,253.768,567.569,0.928124,4.97225,90.1525,,460.411,1251.59,1.42864,-1,-1,,103.713,121.551,0.588942,1.9889,89.275,,313.355,805.568,1.14501,-1,-1,,360.895,682.62,1.05504,-1,-1,,569.255,1366.64,1.55556,-1,-1,,2,2,253.768,567.569,0.928124,3.9,3.0716,182.621
Normal,1538.77,,206.071,690.517,1.00248,4,90.25,,252.387,564.505,0.923605,4.94359,90.1525,,459.03,1248.52,1.42136,-1,-1,,113.18,132.189,0.596193,2.17518,89.275,,322.939,816.206,1.1495,-1,-1,,369.086,690.195,1.0578,-1,-1,,577.447,1374.21,1.55556,-1,-1,,2,2,252.387,564.505,0.923605,3.9,2.65036,182.621
Normal,1548.99,,206.071,690.517,1.01026,4,90.25,,245.887,550.082,0.919304,4.80892,90.1525,,452.53,1234.1,1.42476,-1,-1,,107.38,125.672,0.592865,2.06096,89.275,,317.067,809.689,1.15388,-1,-1,,356.66,669.254,1.0501,-1,-1,,565.02,1353.27,1.55556,-1,-1,,2,2,245.887,550.082,0.919304,3.9,2.67939,182.621
Normal,1559.42,,206.071,690.517,0.999249,4,90.25,,254.499,569.19,0.924349,4.98742,90.1525,,461.142,1253.21,1.4189,-1,-1,,116.931,136.405,0.598622,2.24923,89.275,,326.737,820.422,1.14873,-1,-1,,375.014,699.096,1.06101,-1,-1,,583.374,1383.11,1.55556,-1,-1,,2,2,254.499,569.19,0.924349,3.9,2.87933,182.621
Normal,1569.18,,206.071,690.517,1.00004,4,90.25,,255.734,571.931,0.926989,5.01308,90.1525,,462.377,1255.95,1.42232,-1,-1,,112.536,131.467,0.595203,2.1625,89.275,,322.288,815.484,1.14609,-1,-1,,371.81,696.897,1.06022,-1,-1,,580.17,1380.91,1.55556,-1,-1,,2,2,255.734,571.931,0.926989,3.9,2.46997,182.621
Normal,1579.17,,206.071,690.517,1.00406,4,90.25,,249.907,559.001,0.920874,4.89215,90.1525,,456.55,1243.02,1.42019,-1,-1,,114.259,133.403,0.59738,2.19648,89.275,,324.032,817.42,1.15225,-1,-1,,367.678,685.904,1.05624,-1,-1,,576.038,1369.92,1.55556,-1,-1,,2,2,249.907,559.001,0.920874,3.9,2.44182,182.621
Normal,1589.53,,206.071,690.517,0.997766,4,90.25,,253.98,568.041,0.922298,4.97666,90.1525,,460.624,1252.06,1.41538,-1,-1,,121.62,141.675,0.602128,2.34196,89.275,,331.484,825.692,1.15076,-1,-1,,379.238,703.215,1.06248,-1,-1,,587.598,1387.23,1.55556,-1,-1,,2,2,253.98,568.041,0.922298,3.9,2.55095,182.621
Normal,1600.38,,206.071,690.517,1.00625,4,90.25,,252.788,565.394,0.927334,4.9519,90.1525,,459.431,1249.41,1.42881,-1,-1,,103.298,121.085,0.588772,1.98076,89.275,,312.935,805.102,1.14581,-1,-1,,359.487,679.979,1.05408,-1,-1,,567.847,1364,1.55556,-1,-1,,2,2,252.788,565.394,0.927334,3.9,3.3111,182.621
Normal,1609.65,,206.071,690.517,0.998481,4,90.25,,257.319,575.447,0.928234,5.04603,90.1525,,463.962,1259.46,1.42202,-1,-1,,113.258,132.277,0.59549,2.17672,89.275,,323.018,816.294,1.14483,-1,-1,,374.138,701.224,1.06177,-1,-1,,582.499,1385.24,1.55556,-1,-1,,2,2,257.319,575.447,0.928234,3.9,2.46753,182.621
Normal,1619.88,,206.071,690.517,1.00812,4,90.25,,250.068,559.36,0.92443,4.8955,90.1525,,456.711,1243.38,1.42777,-1,-1,,104.184,122.081,0.589834,1.99816,89.275,,313.832,806.098,1.14873,-1,-1,,357.642,674.941,1.05222,-1,-1,,566.002,1358.96,1.55556,-1,-1,,2,2,250.068,559.36,0.92443,3.9,2.69329,182.621
Normal,1630.88,,206.071,690.517,0.999584,4,90.25,,254.162,568.442,0.924084,4.98042,90.1525,,460.805,1252.46,1.41897,-1,-1,,116.771,136.226,0.598558,2.24607,89.275,,326.575,820.243,1.14899,-1,-1,,374.512,698.168,1.06067,-1,-1,,582.872,1382.18,1.55556,-1,-1,,2,2,254.162,568.442,0.924084,3.9,3.44853,182.621
Normal,1640.85,,206.071,690.517,1.00562,4,90.25,,254.245,568.627,0.929189,4.98215,90.1525,,460.888,1252.64,1.43005,-1,-1,,101.923,119.54,0.587531,1.95378,89.275,,311.544,803.557,1.14395,-1,-1,,359.564,681.667,1.0547,-1,-1,,567.925,1365.68,1.55556,-1,-1,,2,2,254.245,568.627,0.929189,3.9,3.18432,182.621
Normal,1650.23,,206.071,690.517,1.00706,4,90.25,,249.897,558.979,0.92329,4.89194,90.1525,,456.54,1243,1.42558,-1,-1,,107.057,125.309,0.592017,2.05462,89.275,,316.741,809.326,1.14986,-1,-1,,360.377,677.788,1.05327,-1,-1,,568.737,1361.81,1.55556,-1,-1,,2,2,249.897,558.979,0.92329,3.9,2.34004,182.621
Normal,1660.41,,206.071,690.517,1.00723,4,90.25,,251.804,563.21,0.926537,4.93148,90.1525,,458.447,1247.23,1.42899,-1,-1,,102.882,120.617,0.588601,1.97259,89.275,,312.514,804.634,1.14661,-1,-1,,358.073,677.327,1.0531,-1,-1,,566.433,1361.34,1.55556,-1,-1,,2,2,251.804,563.21,0.926537,3.9,2.38184,182.621
Normal,1670.57,,206.071,690.517,1.00001,4,90.25,,255.765,572.001,0.927014,5.01374,90.1525,,462.409,1256.02,1.42232,-1,-1,,112.551,131.483,0.595209,2.16279,89.275,,322.303,815.5,1.14607,-1,-1,,371.857,696.984,1.06025,-1,-1,,580.217,1381,1.55556,-1,-1,,2,2,255.765,572.001,0.927014,3.9,2.37372,182.621
Normal,1680.68,,206.071,690.517,1.00577,4,90.25,,251.171,561.807,0.92432,4.91836,90.1525,,457.814,1245.82,1.42533,-1,-1,,107.621,125.943,0.592248,2.06571,89.275,,317.312,809.96,1.14882,-1,-1,,362.233,681.25,1.05454,-1,-1,,570.593,1365.27,1.55556,-1,-1,,2,2,251.171,561.807,0.92432,3.9,2.32132,182.621
Normal,1691.95,,206.071,690.517,0.998363,4,90.25,,252.429,564.597,0.920305,4.94445,90.1525,,459.072,1248.61,1.41398,-1,-1,,123.204,143.455,0.603535,2.37333,89.275,,333.087,827.472,1.15276,-1,-1,,379.277,701.552,1.06188,-1,-1,,587.637,1385.57,1.55556,-1,-1,,2,2,252.429,564.597,0.920305,3.9,3.47793,182.621
Normal,1700.71,,206.071,690.517,1.00445,4,90.25,,254.587,569.386,0.928782,4.98925,90.1525,,461.23,1253.4,1.42849,-1,-1,,104.059,121.94,0.589083,1.9957,89.275,,313.706,805.957,1.14434,-1,-1,,362.071,684.826,1.05585,-1,-1,,570.432,1368.84,1.55556,-1,-1,,2,2,254.587,569.386,0.928782,3.9,2.2164,182.621
Normal,1710.89,,206.071,690.517,1.00002,4,90.25,,254.854,569.978,0.925559,4.9948,90.1525,,461.497,1254,1.42088,-1,-1,,114.322,133.473,0.596652,2.19771,89.275,,324.095,817.49,1.14752,-1,-1,,372.73,696.951,1.06024,-1,-1,,581.09,1380.97,1.55556,-1,-1,,2,2,254.854,569.978,0.925559,3.9,2.38702,182.621
Normal,1721.9,,206.071,690.517,1.00817,4,90.25,,250.872,561.144,0.92578,4.91217,90.1525,,457.516,1245.16,1.42916,-1,-1,,102.489,120.175,0.58844,1.96487,89.275,,312.116,804.192,1.14738,-1,-1,,356.736,674.819,1.05217,-1,-1,,565.096,1358.84,1.55556,-1,-1,,2,2,250.872,561.144,0.92578,3.9,3.21537,182.621
Normal,1731.71,,206.071,690.517,1.00404,4,90.25,,255.003,570.31,0.929116,4.9979,90.1525,,461.646,1254.33,1.42841,-1,-1,,104.235,122.138,0.589154,1.99916,89.275,,313.884,806.155,1.14401,-1,-1,,362.669,685.948,1.05626,-1,-1,,571.03,1369.96,1.55556,-1,-1,,2,2,255.003,570.31,0.929116,3.9,3.01586,182.621
Normal,1741.58,,206.071,690.517,1.00371,4,90.25,,253.23,566.374,0.925973,4.96107,90.1525,,459.873,1250.39,1.42494,-1,-1,,108.533,126.968,0.592619,2.08365,89.275,,318.235,810.985,1.14714,-1,-1,,365.232,686.842,1.05659,-1,-1,,573.592,1370.86,1.55556,-1,-1,,2,2,253.23,566.374,0.925973,3.9,2.81311,182.621
Normal,1751.75,,206.071,690.517,1.00632,4,90.25,,252.711,565.223,0.927271,4.9503,90.1525,,459.354,1249.24,1.42883,-1,-1,,103.266,121.048,0.588759,1.98012,89.275,,312.902,805.065,1.14587,-1,-1,,359.376,679.771,1.054,-1,-1,,567.736,1363.79,1.55556,-1,-1,,2,2,252.711,565.223,0.927271,3.9,2.88054,182.621
Normal,1762.75,,206.071,690.517,1.00643,4,90.25,,255.525,571.467,0.931941,5.00874,90.1525,,462.168,1255.48,1.43361,-1,-1,,97.4445,114.506,0.58398,1.866,89.275,,307.009,798.523,1.1412,-1,-1,,356.321,679.474,1.05389,-1,-1,,564.681,1363.49,1.55556,-1,-1,,2,2,255.525,571.467,0.931941,3.9,3.7042,182.621
Normal,1772.32,,206.071,690.517,1.01155,4,90.25,,244.636,547.306,0.918274,4.78304,90.1525,,451.279,1231.32,1.42501,-1,-1,,106.816,125.038,0.59263,2.04987,89.275,,316.496,809.055,1.15492,-1,-1,,354.827,665.843,1.04882,-1,-1,,563.188,1349.86,1.55556,-1,-1,,2,2,244.636,547.306,0.918274,3.9,3.02955,182.621
Normal,1781.92,,206.071,690.517,1.00141,4,90.25,,253.458,566.881,0.924456,4.96581,90.1525,,460.101,1250.9,1.42115,-1,-1,,113.675,132.747,0.596393,2.18496,89.275,,323.441,816.763,1.14864,-1,-1,,370.668,693.128,1.05886,-1,-1,,579.028,1377.14,1.55556,-1,-1,,2,2,253.458,566.881,0.924456,3.9,2.55829,182.621
Normal,1792.2,,206.071,690.517,1.00245,4,90.25,,257.457,575.754,0.931761,5.0489,90.1525,,464.1,1259.77,1.42948,-1,-1,,103.258,121.039,0.588073,1.97996,89.275,,312.894,805.056,1.14134,-1,-1,,364.154,690.293,1.05784,-1,-1,,572.514,1374.31,1.55556,-1,-1,,2,2,257.457,575.754,0.931761,3.9,2.73549,182.621
Normal,1802.47,,206.071,690.517,1.00835,4,90.25,,244.767,547.597,0.915956,4.78576,90.1525,,451.41,1231.61,1.41952,-1,-1,,114.107,133.231,0.598084,2.19347,89.275,,323.878,817.248,1.15721,-1,-1,,362.341,674.329,1.05199,-1,-1,,570.701,1358.35,1.55556,-1,-1,,2,2,244.767,547.597,0.915956,3.9,2.97451,182.621
Normal,1812.81,,206.071,690.517,1.0044,4,90.25,,254.643,569.511,0.928827,4.99042,90.1525,,461.286,1253.53,1.42848,-1,-1,,104.083,121.967,0.589092,1.99617,89.275,,313.73,805.984,1.1443,-1,-1,,362.152,684.977,1.05591,-1,-1,,570.513,1368.99,1.55556,-1,-1,,2,2,254.643,569.511,0.928827,3.9,3.2925,182.621
Normal,1822.5,,206.071,690.517,1.00175,4,90.25,,253.115,566.121,0.924184,4.9587,90.1525,,459.758,1250.14,1.42121,-1,-1,,113.517,132.568,0.596329,2.18183,89.275,,323.28,816.585,1.14892,-1,-1,,370.162,692.189,1.05852,-1,-1,,578.522,1376.21,1.55556,-1,-1,,2,2,253.115,566.121,0.924184,3.9,2.90366,182.621
Normal,1832.58,,206.071,690.517,1.00465,4,90.25,,255.222,570.794,0.929974,5.00244,90.1525,,461.865,1254.81,1.42987,-1,-1,,102.329,119.996,0.587697,1.96174,89.275,,311.954,804.013,1.14315,-1,-1,,360.96,684.29,1.05566,-1,-1,,569.32,1368.31,1.55556,-1,-1,,2,2,255.222,570.794,0.929974,3.9,2.7879,182.621
Normal,1842.71,,206.071,690.517,1.00423,4,90.25,,252.708,565.217,0.925556,4.95024,90.1525,,459.351,1249.23,1.42504,-1,-1,,108.302,126.708,0.592525,2.0791,89.275,,318.001,810.725,1.14757,-1,-1,,364.472,685.424,1.05607,-1,-1,,572.832,1369.44,1.55556,-1,-1,,2,2,252.708,565.217,0.925556,3.9,2.81689,182.621
Normal,1853.34,,206.071,690.517,1.00493,4,90.25,,247,552.552,0.916867,4.83195,90.1525,,453.643,1236.57,1.41705,-1,-1,,117.884,137.476,0.600528,2.26806,89.275,,327.702,821.493,1.15626,-1,-1,,368.417,683.528,1.05538,-1,-1,,576.777,1367.55,1.55556,-1,-1,,2,2,247,552.552,0.916867,3.9,3.3111,182.621
Normal,1863.16,,206.071,690.517,1.01455,4,90.25,,242.93,543.521,0.917835,4.74779,90.1525,,449.573,1227.54,1.42754,-1,-1,,103.17,120.941,0.590122,1.97825,89.275,,312.806,804.958,1.15538,-1,-1,,349.417,657.962,1.04585,-1,-1,,557.777,1341.98,1.55556,-1,-1,,2,2,242.93,543.521,0.917835,3.9,3.01431,182.621
Normal,1872.76,,206.071,690.517,1.00743,4,90.25,,253.723,567.47,0.929827,4.97132,90.1525,,460.366,1251.49,1.43248,-1,-1,,98.6241,115.832,0.585119,1.8891,89.275,,308.203,799.849,1.14333,-1,-1,,355.698,676.802,1.0529,-1,-1,,564.059,1360.82,1.55556,-1,-1,,2,2,253.723,567.47,0.929827,3.9,2.55537,182.621
Normal,1883.23,,206.071,690.517,1.01029,4,90.25,,247.931,554.617,0.922683,4.85122,90.1525,,454.574,1238.63,1.42817,-1,-1,,103.264,121.047,0.589453,1.98009,89.275,,312.901,805.063,1.1505,-1,-1,,354.555,669.164,1.05007,-1,-1,,562.915,1353.18,1.55556,-1,-1,,2,2,247.931,554.617,0.922683,3.9,2.92703,182.621
Normal,1894.63,,206.071,690.517,1.00309,4,90.25,,254.718,569.676,0.927869,4.99197,90.1525,,461.361,1253.69,1.42622,-1,-1,,107.103,125.361,0.591334,2.05552,89.275,,316.787,809.378,1.14524,-1,-1,,365.285,688.537,1.0572,-1,-1,,573.645,1372.55,1.55556,-1,-1,,2,2,254.718,569.676,0.927869,3.9,4.10944,182.621
Normal,1903.79,,206.071,690.517,1.00514,4,90.25,,246.795,552.096,0.916702,4.8277,90.1525,,453.438,1236.11,1.41709,-1,-1,,117.783,137.363,0.600487,2.26606,89.275,,327.599,821.38,1.15643,-1,-1,,368.107,682.959,1.05517,-1,-1,,576.468,1366.98,1.55556,-1,-1,,2,2,246.795,552.096,0.916702,3.9,3.12205,182.621
Normal,1914.22,,206.071,690.517,1.00178,4,90.25,,251.048,561.534,0.92087,4.91581,90.1525,,457.691,1245.55,1.41792,-1,-1,,117.541,137.09,0.599619,2.26127,89.275,,327.354,821.107,1.15223,-1,-1,,372.151,692.124,1.0585,-1,-1,,580.511,1376.14,1.55556,-1,-1,,2,2,251.048,561.534,0.92087,3.9,3.37805,182.621
Normal,1923.56,,206.071,690.517,1.0027,4,90.25,,255.11,570.547,0.928182,5.00012,90.1525,,461.753,1254.56,1.42615,-1,-1,,107.274,125.552,0.591403,2.05887,89.275,,316.96,809.569,1.14493,-1,-1,,365.853,689.599,1.05759,-1,-1,,574.213,1373.62,1.55556,-1,-1,,2,2,255.11,570.547,0.928182,3.9,2.51613,182.621
Normal,1934.51,,206.071,690.517,1.00556,4,90.25,,253.477,566.924,0.92789,4.96621,90.1525,,460.12,1250.94,1.42869,-1,-1,,103.59,121.412,0.588891,1.98648,89.275,,313.23,805.429,1.14525,-1,-1,,360.477,681.836,1.05476,-1,-1,,568.837,1365.85,1.55556,-1,-1,,2,2,253.477,566.924,0.92789,3.9,3.40057,182.621
Normal,1944.69,,206.071,690.517,1.00036,4,90.25,,250.446,560.197,0.918746,4.90332,90.1525,,457.089,1244.21,1.41439,-1,-1,,122.208,142.335,0.603138,2.35359,89.275,,332.078,826.352,1.15434,-1,-1,,376.268,696.032,1.05991,-1,-1,,584.628,1380.05,1.55556,-1,-1,,2,2,250.446,560.197,0.918746,3.9,3.38847,182.621
Normal,1954.42,,206.071,690.517,1.00438,4,90.25,,255.497,571.405,0.930195,5.00816,90.1525,,462.14,1255.42,1.42983,-1,-1,,102.444,120.125,0.587743,1.96399,89.275,,312.07,804.142,1.14293,-1,-1,,361.354,685.03,1.05593,-1,-1,,569.714,1369.05,1.55556,-1,-1,,2,2,255.497,571.405,0.930195,3.9,2.92907,182.621
Normal,1964.5,,206.071,690.517,1.00874,4,90.25,,245.32,548.825,0.917167,4.7972,90.1525,,451.963,1232.84,1.42112,-1,-1,,112.097,130.973,0.596494,2.15384,89.275,,321.843,814.99,1.156,-1,-1,,360.864,673.298,1.05161,-1,-1,,569.225,1357.31,1.55556,-1,-1,,2,2,245.32,548.825,0.917167,3.9,2.79639,182.621
Normal,1974.1,,206.071,690.517,1.00212,4,90.25,,252.748,565.306,0.923892,4.95108,90.1525,,459.391,1249.32,1.42129,-1,-1,,113.347,132.377,0.59626,2.17848,89.275,,323.108,816.394,1.14921,-1,-1,,369.62,691.184,1.05816,-1,-1,,577.98,1375.2,1.55556,-1,-1,,2,2,252.748,565.306,0.923892,3.9,2.29462,182.621
Normal,1984.23,,206.071,690.517,1.00188,4,90.25,,252.986,565.834,0.924082,4.95602,90.1525,,459.629,1249.85,1.42124,-1,-1,,113.457,132.501,0.596305,2.18065,89.275,,323.22,816.518,1.14902,-1,-1,,369.971,691.835,1.0584,-1,-1,,578.332,1375.85,1.55556,-1,-1,,2,2,252.986,565.834,0.924082,3.9,2.34228,182.621
Normal,1994.35,,206.071,690.517,1.00536,4,90.25,,256.612,573.879,0.932818,5.03133,90.1525,,463.255,1257.9,1.43342,-1,-1,,97.8746,114.99,0.584156,1.87442,89.275,,307.445,799.007,1.14031,-1,-1,,357.852,682.368,1.05495,-1,-1,,566.212,1366.39,1.55556,-1,-1,,2,2,256.612,573.879,0.932818,3.9,2.32659,182.621
Normal,2004.49,,206.071,690.517,1.00687,4,90.25,,252.159,564,0.926825,4.93886,90.1525,,458.802,1248.02,1.42893,-1,-1,,103.032,120.786,0.588663,1.97554,89.275,,312.666,804.803,1.14632,-1,-1,,358.584,678.286,1.05345,-1,-1,,566.944,1362.3,1.55556,-1,-1,,2,2,252.159,564,0.926825,3.9,2.34123,182.621
Normal,2015.77,,206.071,690.517,1.01157,4,90.25,,251.716,563.017,0.929934,4.92967,90.1525,,458.359,1247.03,1.43669,-1,-1,,92.7751,109.259,0.580945,1.77468,89.275,,302.282,793.276,1.14326,-1,-1,,347.753,665.776,1.0488,-1,-1,,556.113,1349.79,1.55556,-1,-1,,2,2,251.716,563.017,0.929934,3.9,3.47321,182.621
Normal,2024.87,,206.071,690.517,1.00486,4,90.25,,254.181,568.486,0.928456,4.98083,90.1525,,460.824,1252.5,1.42856,-1,-1,,103.888,121.747,0.589013,1.99233,89.275,,313.532,805.764,1.14467,-1,-1,,361.489,683.733,1.05545,-1,-1,,569.849,1367.75,1.55556,-1,-1,,2,2,254.181,568.486,0.928456,3.9,2.54037,182.621
Normal,2035.15,,206.071,690.517,1.01011,4,90.25,,253.177,566.258,0.931136,4.95998,90.1525,,459.82,1250.27,1.43644,-1,-1,,93.3335,109.887,0.581177,1.78559,89.275,,302.847,793.904,1.14204,-1,-1,,349.791,669.644,1.05025,-1,-1,,558.152,1353.66,1.55556,-1,-1,,2,2,253.177,566.258,0.931136,3.9,2.7376,182.621
Normal,2045.81,,206.071,690.517,1.00916,4,90.25,,254.132,568.376,0.931918,4.9798,90.1525,,460.775,1252.39,1.43628,-1,-1,,93.6988,110.297,0.581329,1.79273,89.275,,303.217,794.314,1.14125,-1,-1,,351.124,672.173,1.05119,-1,-1,,559.484,1356.19,1.55556,-1,-1,,2,2,254.132,568.376,0.931918,3.9,3.35923,182.621
Normal,2055.29,,206.071,690.517,1.00592,4,90.25,,251.029,561.492,0.924206,4.91542,90.1525,,457.672,1245.51,1.42536,-1,-1,,107.559,125.873,0.592222,2.06448,89.275,,317.249,809.89,1.14893,-1,-1,,362.027,680.865,1.0544,-1,-1,,570.387,1364.88,1.55556,-1,-1,,2,2,251.029,561.492,0.924206,3.9,2.66562,182.621
Normal,2065.21,,206.071,690.517,1.00301,4,90.25,,254.795,569.848,0.927931,4.99358,90.1525,,461.438,1253.87,1.42621,-1,-1,,107.137,125.399,0.591348,2.05618,89.275,,316.821,809.415,1.14518,-1,-1,,365.397,688.747,1.05728,-1,-1,,573.757,1372.76,1.55556,-1,-1,,2,2,254.795,569.848,0.927931,3.9,2.36915,182.621
Normal,2075.24,,206.071,690.517,0.999758,4,90.25,,256.022,572.571,0.927216,5.01908,90.1525,,462.665,1256.59,1.42227,-1,-1,,112.668,131.614,0.595255,2.16509,89.275,,322.421,815.631,1.14586,-1,-1,,372.234,697.685,1.0605,-1,-1,,580.594,1381.7,1.55556,-1,-1,,2,2,256.022,572.571,0.927216,3.9,2.2449,182.621
Normal,2085.31,,206.071,690.517,1.01114,4,90.25,,249.212,557.461,0.925467,4.87776,90.1525,,455.855,1241.48,1.43179,-1,-1,,98.7405,115.963,0.585839,1.89138,89.275,,308.321,799.98,1.14772,-1,-1,,351.267,666.923,1.04923,-1,-1,,559.627,1350.94,1.55556,-1,-1,,2,2,249.212,557.461,0.925467,3.9,2.26313,182.621
Normal,2095.51,,206.071,690.517,0.998915,4,90.25,,253.907,567.878,0.923126,4.97514,90.1525,,460.55,1251.9,1.41734,-1,-1,,118.921,138.642,0.600172,2.28856,89.275,,328.752,822.659,1.14995,-1,-1,,376.432,700.02,1.06134,-1,-1,,584.792,1384.04,1.55556,-1,-1,,2,2,253.907,567.878,0.923126,3.9,2.4158,182.621
Normal,2105.81,,206.071,690.517,1.00492,4,90.25,,254.95,570.192,0.929756,4.9968,90.1525,,461.593,1254.21,1.42992,-1,-1,,102.217,119.869,0.587651,1.95953,89.275,,311.84,803.886,1.14337,-1,-1,,360.572,683.561,1.05539,-1,-1,,568.933,1367.58,1.55556,-1,-1,,2,2,254.95,570.192,0.929756,3.9,2.50657,182.621
Normal,2115.85,,206.071,690.517,1.00101,4,90.25,,253.857,567.767,0.924772,4.9741,90.1525,,460.5,1251.78,1.42107,-1,-1,,113.86,132.954,0.596467,2.1886,89.275,,323.628,816.971,1.14832,-1,-1,,371.257,694.221,1.05926,-1,-1,,579.618,1378.24,1.55556,-1,-1,,2,2,253.857,567.767,0.924772,3.9,2.49404,182.621
Normal,2125.96,,206.071,690.517,1.00064,4,90.25,,254.236,568.607,0.925071,4.98196,90.1525,,460.879,1252.62,1.421,-1,-1,,114.035,133.151,0.596537,2.19206,89.275,,323.805,817.168,1.14802,-1,-1,,371.817,695.258,1.05963,-1,-1,,580.177,1379.27,1.55556,-1,-1,,2,2,254.236,568.607,0.925071,3.9,2.57591,182.621
