3099.14,Control_APOLLO,,,,2.396,
3099.14,Changes?_APOLLO,,,,,0.1
3109.24,Control_APOLLO,,,,2.389,
3109.24,Changes?_APOLLO,,,,,0.076
3119.41,Control_APOLLO,,,,2.346,
3119.41,Changes?_APOLLO,,,,,0.085
3124.24,Receive_APOLLO,,0.25,,,
3129.27,Selection_APOLLO,,,0.726,,
3133.2,Control_APOLLO,,,,18.153,
3133.21,Changes?_APOLLO,,,,,0.076
3139.78,Control_APOLLO,,,,2.474,
3139.78,Changes?_APOLLO,,,,,0.072
3149.82,Control_APOLLO,,,,2.373,
3149.82,Changes?_APOLLO,,,,,0.108
3159.89,Control_APOLLO,,,,2.193,
3159.89,Changes?_APOLLO,,,,,0.09
3170.02,Control_APOLLO,,,,2.659,
3170.02,Changes?_APOLLO,,,,,0.119
3180.07,Control_APOLLO,,,,2.242,
3180.07,Changes?_APOLLO,,,,,0.079
3190.17,Control_APOLLO,,,,2.437,
3190.17,Changes?_APOLLO,,,,,0.074
3200.26,Control_APOLLO,,,,2.273,
3200.26,Changes?_APOLLO,,,,,0.079
3210.45,Control_APOLLO,,,,2.903,
3210.45,Changes?_APOLLO,,,,,0.089
3220.57,Control_APOLLO,,,,2.528,
3220.57,Changes?_APOLLO,,,,,0.059
3230.59,Control_APOLLO,,,,2.151,
3230.59,Changes?_APOLLO,,,,,0.053
3240.64,Control_APOLLO,,,,2.235,
3240.64,Changes?_APOLLO,,,,,0.049
3250.87,Control_APOLLO,,,,2.363,
3250.87,Changes?_APOLLO,,,,,0.05
3261.08,Control_APOLLO,,,,2.221,
3261.09,Changes?_APOLLO,,,,,0.106
3271.41,Control_APOLLO,,,,2.471,
3271.41,Changes?_APOLLO,,,,,0.075
3281.39,Control_APOLLO,,,,2.194,
3281.4,Changes?_APOLLO,,,,,0.05
3291.63,Control_APOLLO,,,,2.191,
3291.63,Changes?_APOLLO,,,,,0.076
3301.89,Control_APOLLO,,,,2.426,
3301.89,Changes?_APOLLO,,,,,0.07
3311.86,Control_APOLLO,,,,2.179,
3311.86,Changes?_APOLLO,,,,,0.052
3322.05,Control_APOLLO,,,,2.174,
3322.05,Changes?_APOLLO,,,,,0.078
3332.26,Control_APOLLO,,,,2.406,
3332.26,Changes?_APOLLO,,,,,0.062
3342.57,Control_APOLLO,,,,2.983,
3342.57,Changes?_APOLLO,,,,,0.062
3352.56,Control_APOLLO,,,,2.178,
3352.56,Changes?_APOLLO,,,,,0.054
3362.81,Control_APOLLO,,,,2.296,
3362.81,Changes?_APOLLO,,,,,0.082
3373.06,Control_APOLLO,,,,2.37,
3373.06,Changes?_APOLLO,,,,,0.06
3383.04,Control_APOLLO,,,,2.51,
3383.04,Changes?_APOLLO,,,,,0.074
3393.28,Control_APOLLO,,,,2.242,
3393.28,Changes?_APOLLO,,,,,0.064
3403.49,Control_APOLLO,,,,2.305,
3403.49,Changes?_APOLLO,,,,,0.086
3413.78,Control_APOLLO,,,,2.495,
3413.78,Changes?_APOLLO,,,,,0.085
3423.76,Control_APOLLO,,,,2.114,
3423.76,Changes?_APOLLO,,,,,0.054
3434.04,Control_APOLLO,,,,2.558,
3434.04,Changes?_APOLLO,,,,,0.087
3444.03,Control_APOLLO,,,,2.382,
3444.03,Changes?_APOLLO,,,,,0.068
3454.25,Control_APOLLO,,,,2.164,
3454.25,Changes?_APOLLO,,,,,0.085
3464.48,Control_APOLLO,,,,2.288,
3464.48,Changes?_APOLLO,,,,,0.08
3474.74,Control_APOLLO,,,,2.152,
3474.74,Changes?_APOLLO,,,,,0.084
3484.71,Control_APOLLO,,,,2.17,
3484.71,Changes?_APOLLO,,,,,0.053
3494.96,Control_APOLLO,,,,2.349,
3494.96,Changes?_APOLLO,,,,,0.097
3505.21,Control_APOLLO,,,,2.424,
3505.22,Changes?_APOLLO,,,,,0.088
3515.19,Control_APOLLO,,,,2.171,
3515.19,Changes?_APOLLO,,,,,0.076
3525.53,Control_APOLLO,,,,2.371,
3525.53,Changes?_APOLLO,,,,,0.066
3535.55,Control_APOLLO,,,,2.583,
3535.55,Changes?_APOLLO,,,,,0.072
3545.52,Control_APOLLO,,,,2.087,
3545.52,Changes?_APOLLO,,,,,0.073
3555.72,Control_APOLLO,,,,2.425,
3555.72,Changes?_APOLLO,,,,,0.051
3565.97,Control_APOLLO,,,,2.315,
3565.97,Changes?_APOLLO,,,,,0.075
3576.18,Control_APOLLO,,,,2.278,
3576.18,Changes?_APOLLO,,,,,0.081
3586.43,Control_APOLLO,,,,2.008,
3586.43,Changes?_APOLLO,,,,,0.074
3596.64,Control_APOLLO,,,,2.1,
3596.65,Changes?_APOLLO,,,,,0.109
3606.7,Control_APOLLO,,,,2.929,
3606.7,Changes?_APOLLO,,,,,0.055
3616.7,Control_APOLLO,,,,2.433,
3616.7,Changes?_APOLLO,,,,,0.05
3626.98,Control_APOLLO,,,,2.494,
3626.98,Changes?_APOLLO,,,,,0.051
3636.93,Control_APOLLO,,,,2.096,
3636.93,Changes?_APOLLO,,,,,0.053
3647.2,Control_APOLLO,,,,2.354,
3647.2,Changes?_APOLLO,,,,,0.051
3657.19,Control_APOLLO,,,,2.238,
3657.2,Changes?_APOLLO,,,,,0.05
3667.42,Control_APOLLO,,,,2.247,
3667.42,Changes?_APOLLO,,,,,0.073
3677.65,Control_APOLLO,,,,2.133,
3677.66,Changes?_APOLLO,,,,,0.056
3688.36,Control_APOLLO,,,,3.051,
3688.36,Changes?_APOLLO,,,,,0.089
3698.07,Control_APOLLO,,,,2.052,
3698.07,Changes?_APOLLO,,,,,0.075
3708.35,Control_APOLLO,,,,2.368,
3708.35,Changes?_APOLLO,,,,,0.088
3718.54,Control_APOLLO,,,,2.573,
3718.54,Changes?_APOLLO,,,,,0.273
3728.61,Control_APOLLO,,,,2.389,
3728.62,Changes?_APOLLO,,,,,0.338
3738.74,Control_APOLLO,,,,2.871,
3738.74,Changes?_APOLLO,,,,,0.074
3748.79,Control_APOLLO,,,,2.306,
3748.79,Changes?_APOLLO,,,,,0.064
3758.81,Control_APOLLO,,,,2.612,
3758.81,Changes?_APOLLO,,,,,0.081
3768.83,Control_APOLLO,,,,2.434,
3768.83,Changes?_APOLLO,,,,,0.052
3778.92,Control_APOLLO,,,,2.728,
3778.92,Changes?_APOLLO,,,,,0.089
3789.02,Control_APOLLO,,,,2.391,
3789.02,Changes?_APOLLO,,,,,0.07
3799.05,Control_APOLLO,,,,2.152,
3799.05,Changes?_APOLLO,,,,,0.077
3809.09,Control_APOLLO,,,,2.346,
3809.09,Changes?_APOLLO,,,,,0.077
3819.13,Control_APOLLO,,,,2.449,
3819.13,Changes?_APOLLO,,,,,0.101
3829.17,Control_APOLLO,,,,2.379,
3829.17,Changes?_APOLLO,,,,,0.084
3839.21,Control_APOLLO,,,,2.231,
3839.21,Changes?_APOLLO,,,,,0.109
3849.24,Control_APOLLO,,,,2.639,
3849.24,Changes?_APOLLO,,,,,0.063
3859.26,Control_APOLLO,,,,2.449,
3859.27,Changes?_APOLLO,,,,,0.098
3869.28,Control_APOLLO,,,,2.304,
3869.28,Changes?_APOLLO,,,,,0.073
3879.5,Control_APOLLO,,,,2.282,
3879.5,Changes?_APOLLO,,,,,0.049
3889.69,Control_APOLLO,,,,2.11,
3889.69,Changes?_APOLLO,,,,,0.064
3899.92,Control_APOLLO,,,,2.339,
3899.92,Changes?_APOLLO,,,,,0.077
3910.12,Control_APOLLO,,,,2.046,
3910.13,Changes?_APOLLO,,,,,0.053
3920.35,Control_APOLLO,,,,2.307,
3920.35,Changes?_APOLLO,,,,,0.058
3930.62,Control_APOLLO,,,,2.632,
3930.62,Changes?_APOLLO,,,,,0.054
3940.59,Control_APOLLO,,,,2.222,
3940.59,Changes?_APOLLO,,,,,0.069
3950.84,Control_APOLLO,,,,2.181,
3950.84,Changes?_APOLLO,,,,,0.085
3960.86,Control_APOLLO,,,,2.379,
3960.86,Changes?_APOLLO,,,,,0.058
3970.94,Control_APOLLO,,,,2.707,
3970.94,Changes?_APOLLO,,,,,0.073
3980.98,Control_APOLLO,,,,2.359,
3980.98,Changes?_APOLLO,,,,,0.09
3991.01,Control_APOLLO,,,,2.269,
3991.01,Changes?_APOLLO,,,,,0.063
4001.01,Control_APOLLO,,,,2.141,
4001.01,Changes?_APOLLO,,,,,0.086
4014.74,Control_APOLLO,,,,19.534,
4014.74,Changes?_APOLLO,,,,,0.081
4021.44,Control_APOLLO,,,,2.221,
4021.44,Changes?_APOLLO,,,,,0.052
4031.74,Control_APOLLO,,,,2.35,
4031.74,Changes?_APOLLO,,,,,0.072
4039.04,Receive_APOLLO,,0.199,,,
4044.05,Selection_APOLLO,,,0.502,,
4048.41,Control_APOLLO,,,,17.73,
4048.41,Changes?_APOLLO,,,,,0.071
4054.78,Control_APOLLO,,,,2.636,
4054.79,Changes?_APOLLO,,,,,0.121
4065.17,Control_APOLLO,,,,2.498,
4065.17,Changes?_APOLLO,,,,,0.075
4074.93,Control_APOLLO,,,,2.367,
4074.93,Changes?_APOLLO,,,,,0.07
4085.17,Control_APOLLO,,,,2.243,
4085.17,Changes?_APOLLO,,,,,0.096
4095.38,Control_APOLLO,,,,2.258,
4095.38,Changes?_APOLLO,,,,,0.053
4105.58,Control_APOLLO,,,,2.169,
4105.58,Changes?_APOLLO,,,,,0.079
4115.81,Control_APOLLO,,,,2.574,
4115.81,Changes?_APOLLO,,,,,0.111
4126.12,Control_APOLLO,,,,2.917,
4126.12,Changes?_APOLLO,,,,,0.074
4136.14,Control_APOLLO,,,,2.573,
4136.14,Changes?_APOLLO,,,,,0.079
4146.13,Control_APOLLO,,,,2.339,
4146.13,Changes?_APOLLO,,,,,0.087
4156.18,Control_APOLLO,,,,2.64,
4156.18,Changes?_APOLLO,,,,,0.1
4166.27,Control_APOLLO,,,,2.859,
4166.27,Changes?_APOLLO,,,,,0.052
4176.53,Control_APOLLO,,,,3.085,
4176.53,Changes?_APOLLO,,,,,0.111
4186.56,Control_APOLLO,,,,2.519,
4186.56,Changes?_APOLLO,,,,,0.121
4196.56,Control_APOLLO,,,,2.528,
4196.56,Changes?_APOLLO,,,,,0.084
4209.69,Control_APOLLO,,,,19.464,
4209.69,Changes?_APOLLO,,,,,0.082
4216.95,Control_APOLLO,,,,2.439,
4216.95,Changes?_APOLLO,,,,,0.061
4226.96,Control_APOLLO,,,,2.221,
4226.96,Changes?_APOLLO,,,,,0.086
4237.2,Control_APOLLO,,,,2.456,
4237.2,Changes?_APOLLO,,,,,0.06
4247.42,Control_APOLLO,,,,2.467,
4247.42,Changes?_APOLLO,,,,,0.078
4257.38,Control_APOLLO,,,,2.243,
4257.38,Changes?_APOLLO,,,,,0.064
4267.62,Control_APOLLO,,,,2.217,
4267.62,Changes?_APOLLO,,,,,0.084
4277.91,Control_APOLLO,,,,2.316,
4277.91,Changes?_APOLLO,,,,,0.084
4287.87,Control_APOLLO,,,,2.074,
4287.87,Changes?_APOLLO,,,,,0.101
4298.15,Control_APOLLO,,,,2.302,
4298.15,Changes?_APOLLO,,,,,0.065
4308.16,Control_APOLLO,,,,2.378,
4308.16,Changes?_APOLLO,,,,,0.05
4318.16,Control_APOLLO,,,,2.293,
4318.16,Changes?_APOLLO,,,,,0.064
4328.38,Control_APOLLO,,,,2.158,
4328.38,Changes?_APOLLO,,,,,0.067
4338.7,Control_APOLLO,,,,3.128,
4338.7,Changes?_APOLLO,,,,,0.072
4348.64,Control_APOLLO,,,,2.15,
4348.65,Changes?_APOLLO,,,,,0.05
4358.89,Control_APOLLO,,,,2.237,
4358.89,Changes?_APOLLO,,,,,0.076
4369.14,Control_APOLLO,,,,2.409,
4369.14,Changes?_APOLLO,,,,,0.068
4379.16,Control_APOLLO,,,,2.079,
4379.16,Changes?_APOLLO,,,,,0.052
4389.17,Control_APOLLO,,,,2.306,
4389.17,Changes?_APOLLO,,,,,0.049
4399.24,Control_APOLLO,,,,2.507,
4399.24,Changes?_APOLLO,,,,,0.075
4409.3,Control_APOLLO,,,,2.43,
4409.3,Changes?_APOLLO,,,,,0.089
4419.38,Control_APOLLO,,,,2.332,
4419.38,Changes?_APOLLO,,,,,0.075
4429.43,Control_APOLLO,,,,2.298,
4429.43,Changes?_APOLLO,,,,,0.078
4439.56,Control_APOLLO,,,,3.138,
4439.56,Changes?_APOLLO,,,,,0.078
4449.61,Control_APOLLO,,,,2.606,
4449.61,Changes?_APOLLO,,,,,0.103
4459.68,Control_APOLLO,,,,2.476,
4459.68,Changes?_APOLLO,,,,,0.097
4469.73,Control_APOLLO,,,,2.367,
4469.73,Changes?_APOLLO,,,,,0.069
4479.78,Control_APOLLO,,,,2.465,
4479.78,Changes?_APOLLO,,,,,0.071
4489.83,Control_APOLLO,,,,2.326,
4489.83,Changes?_APOLLO,,,,,0.072
4499.88,Control_APOLLO,,,,2.353,
4499.88,Changes?_APOLLO,,,,,0.072
4509.92,Control_APOLLO,,,,2.44,
4509.92,Changes?_APOLLO,,,,,0.09
4519.98,Control_APOLLO,,,,2.503,
4519.99,Changes?_APOLLO,,,,,0.071
4530.02,Control_APOLLO,,,,2.602,
4530.02,Changes?_APOLLO,,,,,0.075
4540.05,Control_APOLLO,,,,2.469,
4540.05,Changes?_APOLLO,,,,,0.079
4550.11,Control_APOLLO,,,,2.592,
4550.11,Changes?_APOLLO,,,,,0.088
4560.12,Control_APOLLO,,,,2.473,
4560.12,Changes?_APOLLO,,,,,0.049
4570.47,Control_APOLLO,,,,3.35,
4570.47,Changes?_APOLLO,,,,,0.053
4580.25,Control_APOLLO,,,,2.361,
4580.25,Changes?_APOLLO,,,,,0.073
4590.56,Control_APOLLO,,,,3.034,
4590.56,Changes?_APOLLO,,,,,0.058
4600.65,Control_APOLLO,,,,2.54,
4600.65,Changes?_APOLLO,,,,,0.053
4610.73,Control_APOLLO,,,,2.701,
4610.73,Changes?_APOLLO,,,,,0.079
4620.75,Control_APOLLO,,,,2.342,
4620.75,Changes?_APOLLO,,,,,0.084
4631.06,Control_APOLLO,,,,3.508,
4631.06,Changes?_APOLLO,,,,,0.065
4640.84,Control_APOLLO,,,,2.435,
4640.84,Changes?_APOLLO,,,,,0.08
4651.15,Control_APOLLO,,,,3.34,
4651.15,Changes?_APOLLO,,,,,0.079
4661.14,Control_APOLLO,,,,3.469,
4661.14,Changes?_APOLLO,,,,,0.111
4671.47,Control_APOLLO,,,,3.166,
4671.47,Changes?_APOLLO,,,,,0.138
4681.26,Control_APOLLO,,,,2.481,
4681.26,Changes?_APOLLO,,,,,0.084
4691.54,Control_APOLLO,,,,3.599,
4691.55,Changes?_APOLLO,,,,,0.084
4701.44,Control_APOLLO,,,,3.134,
4701.45,Changes?_APOLLO,,,,,0.091
4711.43,Control_APOLLO,,,,2.153,
4711.43,Changes?_APOLLO,,,,,0.059
4721.64,Control_APOLLO,,,,2.198,
4721.64,Changes?_APOLLO,,,,,0.072
4731.84,Control_APOLLO,,,,2.179,
4731.84,Changes?_APOLLO,,,,,0.083
4742.06,Control_APOLLO,,,,2.305,
4742.06,Changes?_APOLLO,,,,,0.076
4752.28,Control_APOLLO,,,,2.206,
4752.28,Changes?_APOLLO,,,,,0.051
4762.5,Control_APOLLO,,,,2.221,
4762.5,Changes?_APOLLO,,,,,0.057
4773.06,Control_APOLLO,,,,2.959,
4773.06,Changes?_APOLLO,,,,,0.092
4782.83,Control_APOLLO,,,,2.763,
4782.83,Changes?_APOLLO,,,,,0.076
4792.86,Control_APOLLO,,,,2.217,
4792.87,Changes?_APOLLO,,,,,0.07
4803.08,Control_APOLLO,,,,2.557,
4803.08,Changes?_APOLLO,,,,,0.078
4813.12,Control_APOLLO,,,,2.367,
4813.12,Changes?_APOLLO,,,,,0.109
4823.17,Control_APOLLO,,,,2.878,
4823.17,Changes?_APOLLO,,,,,0.072
4833.29,Control_APOLLO,,,,2.545,
4833.29,Changes?_APOLLO,,,,,0.088
4843.36,Control_APOLLO,,,,2.383,
4843.36,Changes?_APOLLO,,,,,0.078
4853.36,Control_APOLLO,,,,2.051,
4853.36,Changes?_APOLLO,,,,,0.08
4863.66,Control_APOLLO,,,,2.403,
4863.67,Changes?_APOLLO,,,,,0.059
4873.69,Control_APOLLO,,,,2.456,
4873.69,Changes?_APOLLO,,,,,0.076
4883.67,Control_APOLLO,,,,2.216,
4883.67,Changes?_APOLLO,,,,,0.114
4893.95,Control_APOLLO,,,,2.315,
4893.95,Changes?_APOLLO,,,,,0.12
4903.93,Control_APOLLO,,,,2.135,
4903.93,Changes?_APOLLO,,,,,0.081
4914.22,Control_APOLLO,,,,2.548,
4914.22,Changes?_APOLLO,,,,,0.11
4924.25,Control_APOLLO,,,,2.431,
4924.25,Changes?_APOLLO,,,,,0.063
4934.26,Control_APOLLO,,,,2.427,
4934.26,Changes?_APOLLO,,,,,0.064
4944.3,Control_APOLLO,,,,2.33,
4944.3,Changes?_APOLLO,,,,,0.114
4954.34,Control_APOLLO,,,,2.261,
4954.34,Changes?_APOLLO,,,,,0.053
4964.36,Control_APOLLO,,,,2.319,
4964.36,Changes?_APOLLO,,,,,0.11
4974.36,Control_APOLLO,,,,2.442,
4974.36,Changes?_APOLLO,,,,,0.081
4984.61,Control_APOLLO,,,,2.194,
4984.61,Changes?_APOLLO,,,,,0.115
4994.65,Control_APOLLO,,,,2.806,
4994.65,Changes?_APOLLO,,,,,0.076
5004.61,Control_APOLLO,,,,2.231,
5004.62,Changes?_APOLLO,,,,,0.175
5014.88,Control_APOLLO,,,,2.873,
5014.88,Changes?_APOLLO,,,,,0.055
5024.86,Control_APOLLO,,,,2.248,
5024.86,Changes?_APOLLO,,,,,0.164
5035.09,Control_APOLLO,,,,2.206,
5035.09,Changes?_APOLLO,,,,,0.109
