s, r2, r3, Result
2.6, 3.9650000000000003, 4.3549999999999995, 446.49718334751054
2.6, 3.9650000000000003, 4.404999999999999, 449.04035149053044
2.6, 3.9650000000000003, 4.455, 451.5806206619206
2.6, 3.9650000000000003, 4.505, 454.1180008330289
2.6, 3.9650000000000003, 4.555, 456.6524944262468
2.6, 3.9650000000000003, 4.6049999999999995, 459.1841063644746
2.6, 3.9650000000000003, 4.654999999999999, 461.7128389470329
2.6, 3.9850000000000003, 4.305, 444.9778389663543
2.6, 3.9850000000000003, 4.3549999999999995, 447.5239085234639
2.6, 3.9850000000000003, 4.404999999999999, 450.0670766664844
2.6, 3.9850000000000003, 4.455, 452.60734583626567
2.6, 3.9850000000000003, 4.505, 455.1447260073739
2.6, 3.9850000000000003, 4.555, 457.6792196005923
2.6, 3.9850000000000003, 4.6049999999999995, 460.2108289267041
2.6, 3.9850000000000003, 4.654999999999999, 462.73956411970033
2.6, 4.005, 4.305, 446.004093990891
2.6, 4.005, 4.3549999999999995, 448.5501635480206
2.6, 4.005, 4.404999999999999, 451.09332917618593
2.6, 4.005, 4.455, 453.63360085924273
2.6, 4.005, 4.505, 456.1709810303504
2.6, 4.005, 4.555, 458.7054746235489
2.6, 4.005, 4.6049999999999995, 461.2370839480339
2.6, 4.005, 4.654999999999999, 463.76581914101064
2.6, 4.025, 4.305, 447.0298791869069
2.6, 4.025, 4.3549999999999995, 449.5759487440362
2.6, 4.025, 4.404999999999999, 452.1191143706321
2.6, 4.025, 4.455, 454.6593860537077
2.6, 4.025, 4.505, 457.1967662247974
2.6, 4.025, 4.555, 459.7312572047427
2.6, 4.025, 4.6049999999999995, 462.2628691408823
2.6, 4.025, 4.654999999999999, 464.79160433384106
2.6, 4.045, 4.305, 448.0551948769381
2.6, 4.045, 4.3549999999999995, 450.6012619187691
2.6, 4.045, 4.404999999999999, 453.1444300591421
2.6, 4.045, 4.455, 455.68470174221744
2.6, 4.045, 4.505, 458.2220819133073
2.6, 4.045, 4.555, 460.7565728916664
2.6, 4.045, 4.6049999999999995, 463.2881848277866
2.6, 4.045, 4.654999999999999, 465.81692002076466
2.6, 4.065, 4.305, 449.0800413832515
2.6, 4.065, 4.3549999999999995, 451.62610842357145
2.6, 4.065, 4.404999999999999, 454.169276563962
2.6, 4.065, 4.455, 456.70954824701903
2.6, 4.065, 4.505, 459.24692580395583
2.6, 4.065, 4.555, 461.78141939492957
2.6, 4.065, 4.6049999999999995, 464.3130313310315
2.6, 4.065, 4.654999999999999, 466.84176652402834
2.6, 4.085, 4.305, 450.1044190278134
2.6, 4.085, 4.3549999999999995, 452.6504860666685
2.6, 4.085, 4.404999999999999, 455.1936542070605
2.6, 4.085, 4.455, 457.7339258900976
2.6, 4.085, 4.505, 460.27130344552694
2.6, 4.085, 4.555, 462.80579703650136
2.6, 4.085, 4.6049999999999995, 465.3374089726025
2.6, 4.085, 4.654999999999999, 467.8661441656007
2.6, 4.105, 4.305, 451.12832561539767
2.6, 4.105, 4.3549999999999995, 453.67439516972024
2.6, 4.105, 4.404999999999999, 456.2175633101107
2.6, 4.105, 4.455, 458.75783499314883
2.6, 4.105, 4.505, 461.29521254707885
2.6, 4.105, 4.555, 463.8297061380338
2.6, 4.105, 4.6049999999999995, 466.3613180741553
2.6, 4.105, 4.654999999999999, 468.89005055003196
2.6, 4.125, 4.305, 452.1517664997598
2.6, 4.125, 4.3549999999999995, 454.6978360541008
2.6, 4.125, 4.404999999999999, 457.241004194473
2.6, 4.125, 4.455, 459.78127326130567
2.6, 4.125, 4.505, 462.31865342999316
2.6, 4.125, 4.555, 464.8531470209285
2.6, 4.125, 4.6049999999999995, 467.3847589570679
2.6, 4.125, 4.654999999999999, 469.913491431393
2.6, 4.1450000000000005, 4.305, 453.17473948655737
2.6, 4.1450000000000005, 4.3549999999999995, 455.72080904089773
2.6, 4.1450000000000005, 4.404999999999999, 458.2639771812695
2.6, 4.1450000000000005, 4.455, 460.8042462466627
2.6, 4.1450000000000005, 4.505, 463.34162641532964
2.6, 4.1450000000000005, 4.555, 465.8761200062857
2.6, 4.1450000000000005, 4.6049999999999995, 468.40772922432296
2.6, 4.1450000000000005, 4.654999999999999, 470.9364644152504
2.6, 4.165, 4.305, 454.19724489656573
2.6, 4.165, 4.3549999999999995, 456.7433144508872
2.6, 4.165, 4.404999999999999, 459.28647997476963
2.6, 4.165, 4.455, 461.8267516552602
2.6, 4.165, 4.505, 464.3641318239287
2.6, 4.165, 4.555, 466.8986254148832
2.6, 4.165, 4.6049999999999995, 469.4302346314288
2.6, 4.165, 4.654999999999999, 471.95896982235666
2.6, 4.1850000000000005, 4.305, 455.21928305028075
2.6, 4.1850000000000005, 4.3549999999999995, 457.7653526046021
2.6, 4.1850000000000005, 4.404999999999999, 460.3085181271037
2.6, 4.1850000000000005, 4.455, 462.8487898075946
2.6, 4.1850000000000005, 4.505, 465.38616997624314
2.6, 4.1850000000000005, 4.555, 467.92066084840985
2.6, 4.1850000000000005, 4.6049999999999995, 470.4522727823212
2.6, 4.1850000000000005, 4.654999999999999, 472.981007973247
2.7, 3.805, 4.305, 434.638007541783
2.7, 3.805, 4.3549999999999995, 437.17775258526797
2.7, 3.805, 4.404999999999999, 439.71460342168837
2.7, 3.805, 4.455, 442.2485625871214
2.7, 3.805, 4.505, 444.7796398289162
2.7, 3.805, 4.555, 447.3078376630738
2.7, 3.805, 4.6049999999999995, 449.8331584997798
2.7, 3.805, 4.654999999999999, 452.35561223751876
2.7, 3.825, 4.305, 435.66594579967585
2.7, 3.825, 4.3549999999999995, 438.2056908431418
2.7, 3.825, 4.404999999999999, 440.742539271892
2.7, 3.825, 4.455, 443.27650084320356
2.7, 3.825, 4.505, 445.8075780850339
2.7, 3.825, 4.555, 448.33577591919163
2.7, 3.825, 4.6049999999999995, 450.86109675403253
2.7, 3.825, 4.654999999999999, 453.3835504917912
2.7, 3.845, 4.305, 436.69341248692376
2.7, 3.845, 4.3549999999999995, 439.2331575304081
2.7, 3.845, 4.404999999999999, 441.77000595741447
2.7, 3.845, 4.455, 444.3039675287259
2.7, 3.845, 4.505, 446.8350447705586
2.7, 3.845, 4.555, 449.3632426046958
2.7, 3.845, 4.6049999999999995, 451.88856343774086
2.7, 3.845, 4.654999999999999, 454.4110171754991
2.7, 3.865, 4.305, 437.7204079279894
2.7, 3.865, 4.3549999999999995, 440.26015297147393
2.7, 3.865, 4.404999999999999, 442.7970013967466
2.7, 3.865, 4.455, 445.3309629680772
2.7, 3.865, 4.505, 447.862040209908
2.7, 3.865, 4.555, 450.39023554019127
2.7, 3.865, 4.6049999999999995, 452.9155588753077
2.7, 3.865, 4.654999999999999, 455.4380126130453
2.7, 3.8850000000000002, 4.305, 438.74693244695857
2.7, 3.8850000000000002, 4.3549999999999995, 441.2866750801342
2.7, 3.8850000000000002, 4.404999999999999, 443.8235259140503
2.7, 3.8850000000000002, 4.455, 446.3574874853808
2.7, 3.8850000000000002, 4.505, 448.8885647272127
2.7, 3.8850000000000002, 4.555, 451.41676005572106
2.7, 3.8850000000000002, 4.6049999999999995, 453.94208339085526
2.7, 3.8850000000000002, 4.654999999999999, 456.4645371285954
2.7, 3.9050000000000002, 4.305, 439.77298636769524
2.7, 3.9050000000000002, 4.3549999999999995, 442.31272899921794
2.7, 3.9050000000000002, 4.404999999999999, 444.8495798331135
2.7, 3.9050000000000002, 4.455, 447.3835414044626
2.7, 3.9050000000000002, 4.505, 449.9146161410928
2.7, 3.9050000000000002, 4.555, 452.4428139730796
2.7, 3.9050000000000002, 4.6049999999999995, 454.9681373082152
2.7, 3.9050000000000002, 4.654999999999999, 457.4905910459347
2.7, 3.9250000000000003, 4.305, 440.7985676027706
2.7, 3.9250000000000003, 4.3549999999999995, 443.3383126435941
2.7, 3.9250000000000003, 4.404999999999999, 445.8751634775102
2.7, 3.9250000000000003, 4.455, 448.40912504885847
2.7, 3.9250000000000003, 4.505, 450.9401997837762
2.7, 3.9250000000000003, 4.555, 453.46839761578053
2.7, 3.9250000000000003, 4.6049999999999995, 455.99372095089655
2.7, 3.9250000000000003, 4.654999999999999, 458.5161720861699
2.7, 3.9450000000000003, 4.305, 441.8236812957109
2.7, 3.9450000000000003, 4.3549999999999995, 444.3634263365152
2.7, 3.9450000000000003, 4.404999999999999, 446.90027717044933
2.7, 3.9450000000000003, 4.455, 449.4342362355435
2.7, 3.9450000000000003, 4.505, 451.96531347505214
2.7, 3.9450000000000003, 4.555, 454.4935113070564
2.7, 3.9450000000000003, 4.6049999999999995, 457.018834642153
2.7, 3.9450000000000003, 4.654999999999999, 459.54128577571333
2.7, 3.9650000000000003, 4.305, 442.8483253601184
2.7, 3.9650000000000003, 4.3549999999999995, 445.38807040094116
2.7, 3.9650000000000003, 4.404999999999999, 447.92492123487585
2.7, 3.9650000000000003, 4.455, 450.458880298317
2.7, 3.9650000000000003, 4.505, 452.9899575378443
2.7, 3.9650000000000003, 4.555, 455.51815536983037
2.7, 3.9650000000000003, 4.6049999999999995, 458.0434787049463
2.7, 3.9650000000000003, 4.654999999999999, 460.56592983680275
2.7, 3.9850000000000003, 4.305, 443.8725001186731
2.7, 3.9850000000000003, 4.3549999999999995, 446.41224515949466
2.7, 3.9850000000000003, 4.404999999999999, 448.94909599343083
2.7, 3.9850000000000003, 4.455, 451.4830550552662
2.7, 3.9850000000000003, 4.505, 454.0141322947936
2.7, 3.9850000000000003, 4.555, 456.5423301267796
2.7, 3.9850000000000003, 4.6049999999999995, 459.0676508562678
2.7, 3.9850000000000003, 4.654999999999999, 461.59010459207894
2.7, 4.005, 4.305, 444.8962058936806
2.7, 4.005, 4.3549999999999995, 447.43595093452336
2.7, 4.005, 4.404999999999999, 449.9727992598492
2.7, 4.005, 4.455, 452.5067608287191
2.7, 4.005, 4.505, 455.0378380682456
2.7, 4.005, 4.555, 457.5660359002124
2.7, 4.005, 4.6049999999999995, 460.0913566280769
2.7, 4.005, 4.654999999999999, 462.6138103638694
2.7, 4.025, 4.305, 445.91944300723685
2.7, 4.025, 4.3549999999999995, 448.45918804807826
2.7, 4.025, 4.404999999999999, 450.99603637184094
2.7, 4.025, 4.455, 453.5299979407275
2.7, 4.025, 4.505, 456.06107518023373
2.7, 4.025, 4.555, 458.589270405441
2.7, 4.025, 4.6049999999999995, 461.11459373847475
2.7, 4.025, 4.654999999999999, 463.637047474247
2.7, 4.045, 4.305, 446.94221178107614
2.7, 4.045, 4.3549999999999995, 449.4819543128674
2.7, 4.045, 4.404999999999999, 452.0188051441632
2.7, 4.045, 4.455, 454.55276671304904
2.7, 4.045, 4.505, 457.0838439525566
2.7, 4.045, 4.555, 459.6120391761785
2.7, 4.045, 4.6049999999999995, 462.13736250919465
2.7, 4.045, 4.654999999999999, 464.6598162449852
2.7, 4.065, 4.305, 447.96451253666373
2.7, 4.065, 4.3549999999999995, 450.5042550669484
2.7, 4.065, 4.404999999999999, 453.0411058982612
2.7, 4.065, 4.455, 455.57506746712914
2.7, 4.065, 4.505, 458.1061420989773
2.7, 4.065, 4.555, 460.6343399287257
2.7, 4.065, 4.6049999999999995, 463.15966326172133
2.7, 4.065, 4.654999999999999, 465.68211699753215
2.7, 4.085, 4.305, 448.9863455951689
2.7, 4.085, 4.3549999999999995, 451.5260881239906
2.7, 4.085, 4.404999999999999, 454.0629389553035
2.7, 4.085, 4.455, 456.5969005241547
2.7, 4.085, 4.505, 459.1279751544978
2.7, 4.085, 4.555, 461.65617298424604
2.7, 4.085, 4.6049999999999995, 464.1814963172412
2.7, 4.085, 4.654999999999999, 466.7039500530526
2.7, 4.105, 4.305, 450.00770876681497
2.7, 4.105, 4.3549999999999995, 452.54745380485326
2.7, 4.105, 4.404999999999999, 455.0843046361681
2.7, 4.105, 4.455, 457.61826620501654
2.7, 4.105, 4.505, 460.14934083386726
2.7, 4.105, 4.555, 462.67753866359647
2.7, 4.105, 4.6049999999999995, 465.20286199661246
2.7, 4.105, 4.654999999999999, 467.725313022051
2.7, 4.125, 4.305, 451.0286073920599
2.7, 4.125, 4.3549999999999995, 453.5683524301193
2.7, 4.125, 4.404999999999999, 456.1052032614135
2.7, 4.125, 4.455, 458.63916222055684
2.7, 4.125, 4.505, 461.17023945766783
2.7, 4.125, 4.555, 463.6984372873769
2.7, 4.125, 4.6049999999999995, 466.22376062041025
2.7, 4.125, 4.654999999999999, 468.74621164430346
2.7, 4.1450000000000005, 4.305, 452.0490392820121
2.7, 4.1450000000000005, 4.3549999999999995, 454.5887843200721
2.7, 4.1450000000000005, 4.404999999999999, 457.125635151366
2.7, 4.1450000000000005, 4.455, 459.6595941090741
2.7, 4.1450000000000005, 4.505, 462.19067134616483
2.7, 4.1450000000000005, 4.555, 464.7188691758936
2.7, 4.1450000000000005, 4.6049999999999995, 467.2441897975774
2.7, 4.1450000000000005, 4.654999999999999, 469.7666435313218
2.7, 4.165, 4.305, 453.0690047566523
2.7, 4.165, 4.3549999999999995, 455.6087497946916
2.7, 4.165, 4.404999999999999, 458.14559801599694
2.7, 4.165, 4.455, 460.67955958230567
2.7, 4.165, 4.505, 463.21063681939614
2.7, 4.165, 4.555, 465.73883464912643
2.7, 4.165, 4.6049999999999995, 468.2641552693216
2.7, 4.165, 4.654999999999999, 470.7866090030674
2.7, 4.1850000000000005, 4.305, 454.08850413567944
2.7, 4.1850000000000005, 4.3549999999999995, 456.6282491737172
2.7, 4.1850000000000005, 4.404999999999999, 459.16509739364477
2.7, 4.1850000000000005, 4.455, 461.6990589599528
2.7, 4.1850000000000005, 4.505, 464.2301361970259
2.7, 4.1850000000000005, 4.555, 466.7583313147185
2.7, 4.1850000000000005, 4.6049999999999995, 469.2836546455301
2.7, 4.1850000000000005, 4.654999999999999, 471.80610837927526
2.8, 3.805, 4.305, 433.55566458454615
2.8, 3.805, 4.3549999999999995, 436.08908511173615
2.8, 3.805, 4.404999999999999, 438.6196186390656
2.8, 3.805, 4.455, 441.14726769629584
2.8, 3.805, 4.505, 443.6720420065025
2.8, 3.805, 4.555, 446.1939440794221
2.8, 3.805, 4.6049999999999995, 448.7129763192392
2.8, 3.805, 4.654999999999999, 451.2291485997876
2.8, 3.825, 4.305, 434.5810430531091
2.8, 3.825, 4.3549999999999995, 437.1144635802816
2.8, 3.825, 4.404999999999999, 439.6449947059344
2.8, 3.825, 4.455, 442.1726461630521
2.8, 3.825, 4.505, 444.69742047329595
2.8, 3.825, 4.555, 447.21932254621703
2.8, 3.825, 4.6049999999999995, 449.7383547841732
2.8, 3.825, 4.654999999999999, 452.2545270647389
2.8, 3.845, 4.305, 435.60595112534145
2.8, 3.845, 4.3549999999999995, 438.13937165253105
2.8, 3.845, 4.404999999999999, 440.66990277644635
2.8, 3.845, 4.455, 443.19755423356435
2.8, 3.845, 4.505, 445.72232854380763
2.8, 3.845, 4.555, 448.24423061670996
2.8, 3.845, 4.6049999999999995, 450.76326285287223
2.8, 3.845, 4.654999999999999, 453.27943513344024
2.8, 3.865, 4.305, 436.6303891248963
2.8, 3.865, 4.3549999999999995, 439.16380965208407
2.8, 3.865, 4.404999999999999, 441.69434077427235
2.8, 3.865, 4.455, 444.2219922314084
2.8, 3.865, 4.505, 446.7467665416511
2.8, 3.865, 4.555, 449.26866611693106
2.8, 3.865, 4.6049999999999995, 451.7877008489372
2.8, 3.865, 4.654999999999999, 454.30387312948386
2.8, 3.8850000000000002, 4.305, 437.6543573750524
2.8, 3.8850000000000002, 4.3549999999999995, 440.1877754979363
2.8, 3.8850000000000002, 4.404999999999999, 442.7183090227676
2.8, 3.8850000000000002, 4.455, 445.24596047990315
2.8, 3.8850000000000002, 4.505, 447.7707347901482
2.8, 3.8850000000000002, 4.555, 450.2926343636576
2.8, 3.8850000000000002, 4.6049999999999995, 452.8116690956806
2.8, 3.8850000000000002, 4.654999999999999, 455.3278413762283
2.8, 3.9050000000000002, 4.305, 438.67785619886826
2.8, 3.9050000000000002, 4.3549999999999995, 441.21127432010064
2.8, 3.9050000000000002, 4.404999999999999, 443.74180784491364
2.8, 3.9050000000000002, 4.455, 446.26945930206796
2.8, 3.9050000000000002, 4.505, 448.79423111334836
2.8, 3.9050000000000002, 4.555, 451.3161331841035
2.8, 3.9050000000000002, 4.6049999999999995, 453.83516791612755
2.8, 3.9050000000000002, 4.654999999999999, 456.3513401966558
2.8, 3.9250000000000003, 4.305, 439.7008835141121
2.8, 3.9250000000000003, 4.3549999999999995, 442.2343040386469
2.8, 3.9250000000000003, 4.404999999999999, 444.7648375634777
2.8, 3.9250000000000003, 4.455, 447.29248902063216
2.8, 3.9250000000000003, 4.505, 449.81726083020686
2.8, 3.9250000000000003, 4.555, 452.33916290097875
2.8, 3.9250000000000003, 4.6049999999999995, 454.8581976329822
2.8, 3.9250000000000003, 4.654999999999999, 457.37436731754576
2.8, 3.9450000000000003, 4.305, 440.7234444515021
2.8, 3.9450000000000003, 4.3549999999999995, 443.2568649760183
2.8, 3.9450000000000003, 4.404999999999999, 445.78739850086674
2.8, 3.9450000000000003, 4.455, 448.31504745801004
2.8, 3.9450000000000003, 4.505, 450.8398217659357
2.8, 3.9450000000000003, 4.555, 453.36172383670714
2.8, 3.9450000000000003, 4.6049999999999995, 455.88075856869386
2.8, 3.9450000000000003, 4.654999999999999, 458.3969282515473
2.8, 3.9650000000000003, 4.305, 441.7455369298388
2.8, 3.9650000000000003, 4.3549999999999995, 444.27895745437326
2.8, 3.9650000000000003, 4.404999999999999, 446.80949097922075
2.8, 3.9650000000000003, 4.455, 449.3371399347142
2.8, 3.9650000000000003, 4.505, 451.8619142426594
2.8, 3.9650000000000003, 4.555, 454.3838163134115
2.8, 3.9650000000000003, 4.6049999999999995, 456.90285104541766
2.8, 3.9650000000000003, 4.654999999999999, 459.41902072657166
2.8, 3.9850000000000003, 4.305, 442.7671612709916
2.8, 3.9850000000000003, 4.3549999999999995, 445.30058179552583
2.8, 3.9850000000000003, 4.404999999999999, 447.83111532037464
2.8, 3.9850000000000003, 4.455, 450.35876427426876
2.8, 3.9850000000000003, 4.505, 452.8835385822146
2.8, 3.9850000000000003, 4.555, 455.4054406529663
2.8, 3.9850000000000003, 4.6049999999999995, 457.924472785832
2.8, 3.9850000000000003, 4.654999999999999, 460.44064506445744
2.8, 4.005, 4.305, 443.7883177964705
2.8, 4.005, 4.3549999999999995, 446.3217383210253
2.8, 4.005, 4.404999999999999, 448.8522693435153
2.8, 4.005, 4.455, 451.37992079819475
2.8, 4.005, 4.505, 453.9046951061398
2.8, 4.005, 4.555, 456.4265971768726
2.8, 4.005, 4.6049999999999995, 458.9456293081213
2.8, 4.005, 4.654999999999999, 461.4618015867264
2.8, 4.025, 4.305, 444.8090068275672
2.8, 4.025, 4.3549999999999995, 447.3424273521206
2.8, 4.025, 4.404999999999999, 449.87295837304913
2.8, 4.025, 4.455, 452.4006098277493
2.8, 4.025, 4.505, 454.9253841356741
2.8, 4.025, 4.555, 457.44728360613703
2.8, 4.025, 4.6049999999999995, 459.9663183360665
2.8, 4.025, 4.654999999999999, 462.48249061465305
2.8, 4.045, 4.305, 445.82922868521405
2.8, 4.045, 4.3549999999999995, 448.36264670696573
2.8, 4.045, 4.404999999999999, 450.8931802291815
2.8, 4.045, 4.455, 453.4208316838808
2.8, 4.045, 4.505, 455.9456059918055
2.8, 4.045, 4.555, 458.46750546069154
2.8, 4.045, 4.6049999999999995, 460.98654019060103
2.8, 4.045, 4.654999999999999, 463.5027124692069
2.8, 4.065, 4.305, 446.84898369007686
2.8, 4.065, 4.3549999999999995, 449.38240171032555
2.8, 4.065, 4.404999999999999, 451.9129352325591
2.8, 4.065, 4.455, 454.44058668723926
2.8, 4.065, 4.505, 456.96535839399934
2.8, 4.065, 4.555, 459.4872604625223
2.8, 4.065, 4.6049999999999995, 462.0062951924107
2.8, 4.065, 4.654999999999999, 464.5224674710342
2.8, 4.085, 4.305, 447.86827216252277
2.8, 4.085, 4.3549999999999995, 450.40169018131394
2.8, 4.085, 4.404999999999999, 452.9322237035479
2.8, 4.085, 4.455, 455.45987515821054
2.8, 4.085, 4.505, 457.98464686347
2.8, 4.085, 4.555, 460.5065489319894
2.8, 4.085, 4.6049999999999995, 463.02558366188083
2.8, 4.085, 4.654999999999999, 465.5417559405044
2.8, 4.105, 4.305, 448.88709191823085
2.8, 4.105, 4.3549999999999995, 451.42051243998935
2.8, 4.105, 4.404999999999999, 453.9510459622257
2.8, 4.105, 4.455, 456.47869741688584
2.8, 4.105, 4.505, 459.0034691206555
2.8, 4.105, 4.555, 461.525371189158
2.8, 4.105, 4.6049999999999995, 464.044405919067
2.8, 4.105, 4.654999999999999, 466.56057549407024
2.8, 4.125, 4.305, 449.9054482843594
2.8, 4.125, 4.3549999999999995, 452.4388688061384
2.8, 4.125, 4.404999999999999, 454.9694023283537
2.8, 4.125, 4.455, 457.4970511798075
2.8, 4.125, 4.505, 460.0218254853435
2.8, 4.125, 4.555, 462.54372755382707
2.8, 4.125, 4.6049999999999995, 465.0627622837541
2.8, 4.125, 4.654999999999999, 467.57893185721264
2.8, 4.1450000000000005, 4.305, 450.923339077468
2.8, 4.1450000000000005, 4.3549999999999995, 453.45675959924756
2.8, 4.1450000000000005, 4.404999999999999, 455.987293121463
2.8, 4.1450000000000005, 4.455, 458.5149419714855
2.8, 4.1450000000000005, 4.505, 461.03971627700025
2.8, 4.1450000000000005, 4.555, 463.5616183455015
2.8, 4.1450000000000005, 4.6049999999999995, 466.0806503708308
2.8, 4.1450000000000005, 4.654999999999999, 468.59682264739484
2.8, 4.165, 4.305, 451.9407646167377
2.8, 4.165, 4.3549999999999995, 454.474185138497
2.8, 4.165, 4.404999999999999, 457.0047160572239
2.8, 4.165, 4.455, 459.5323675093512
2.8, 4.165, 4.505, 462.0571418148661
2.8, 4.165, 4.555, 464.57904388336874
2.8, 4.165, 4.6049999999999995, 467.09807590721294
2.8, 4.165, 4.654999999999999, 469.614248183778
2.8, 4.1850000000000005, 4.305, 452.95772522107404
2.8, 4.1850000000000005, 4.3549999999999995, 455.4911457428333
2.8, 4.1850000000000005, 4.404999999999999, 458.02167666018505
2.8, 4.1850000000000005, 4.455, 460.54932811231214
2.8, 4.1850000000000005, 4.505, 463.0741024178085
2.8, 4.1850000000000005, 4.555, 465.59600178102914
2.8, 4.1850000000000005, 4.6049999999999995, 468.1150365087388
2.8, 4.1850000000000005, 4.654999999999999, 470.63120878530543
2.9, 3.805, 4.305, 432.47332162731067
2.9, 3.805, 4.3549999999999995, 435.0004176382053
2.9, 3.805, 4.404999999999999, 437.5246338564418
2.9, 3.805, 4.455, 440.0459728054706
2.9, 3.805, 4.505, 442.5644441840899
2.9, 3.805, 4.555, 445.0800504957721
2.9, 3.805, 4.6049999999999995, 447.5927941386996
2.9, 3.805, 4.654999999999999, 450.10268496205646
2.9, 3.825, 4.305, 433.4961403065423
2.9, 3.825, 4.3549999999999995, 436.02323631741996
2.9, 3.825, 4.404999999999999, 438.54745013997865
2.9, 3.825, 4.455, 441.06879148290193
2.9, 3.825, 4.505, 443.58726286155814
2.9, 3.825, 4.555, 446.1028691732391
2.9, 3.825, 4.6049999999999995, 448.6156128143106
2.9, 3.825, 4.654999999999999, 451.12550363768736
2.9, 3.845, 4.305, 434.51848976375874
2.9, 3.845, 4.3549999999999995, 437.0455857746531
2.9, 3.845, 4.404999999999999, 439.56979959547806
2.9, 3.845, 4.455, 442.09114093840157
2.9, 3.845, 4.505, 444.60961231705875
2.9, 3.845, 4.555, 447.12521862872154
2.9, 3.845, 4.6049999999999995, 449.6379622680051
2.9, 3.845, 4.654999999999999, 452.1478530913816
2.9, 3.865, 4.305, 435.5403703218012
2.9, 3.865, 4.3549999999999995, 438.06746633269626
2.9, 3.865, 4.404999999999999, 440.59168015179614
2.9, 3.865, 4.455, 443.1130214947395
2.9, 3.865, 4.505, 445.6314928733957
2.9, 3.865, 4.555, 448.1470966936731
2.9, 3.865, 4.6049999999999995, 450.65984282256585
2.9, 3.865, 4.654999999999999, 453.1697336459224
2.9, 3.8850000000000002, 4.305, 436.5617823031449
2.9, 3.8850000000000002, 4.3549999999999995, 439.0888759157374
2.9, 3.8850000000000002, 4.404999999999999, 441.61309213148394
2.9, 3.8850000000000002, 4.455, 444.1344334744245
2.9, 3.8850000000000002, 4.505, 446.65290485308265
2.9, 3.8850000000000002, 4.555, 449.16850867159496
2.9, 3.8850000000000002, 4.6049999999999995, 451.6812548005056
2.9, 3.8850000000000002, 4.654999999999999, 454.1911456238637
2.9, 3.9050000000000002, 4.305, 437.5827260300404
2.9, 3.9050000000000002, 4.3549999999999995, 440.109819640985
2.9, 3.9050000000000002, 4.404999999999999, 442.6340358567125
2.9, 3.9050000000000002, 4.455, 445.15537719967296
2.9, 3.9050000000000002, 4.505, 447.6738460856053
2.9, 3.9050000000000002, 4.555, 450.189452395126
2.9, 3.9050000000000002, 4.6049999999999995, 452.7021985240396
2.9, 3.9050000000000002, 4.654999999999999, 455.21208934737695
2.9, 3.9250000000000003, 4.305, 438.6031994254541
2.9, 3.9250000000000003, 4.3549999999999995, 441.13029543369913
2.9, 3.9250000000000003, 4.404999999999999, 443.65451164944653
2.9, 3.9250000000000003, 4.455, 446.1758529924082
2.9, 3.9250000000000003, 4.505, 448.69432187663494
2.9, 3.9250000000000003, 4.555, 451.20992818617407
2.9, 3.9250000000000003, 4.6049999999999995, 453.7226743150694
2.9, 3.9250000000000003, 4.654999999999999, 456.2325625489218
2.9, 3.9450000000000003, 4.305, 439.6232076072945
2.9, 3.9450000000000003, 4.3549999999999995, 442.15030361552135
2.9, 3.9450000000000003, 4.404999999999999, 444.67451983128683
2.9, 3.9450000000000003, 4.455, 447.195858680475
2.9, 3.9450000000000003, 4.505, 449.71433005681956
2.9, 3.9450000000000003, 4.555, 452.2299363663608
2.9, 3.9450000000000003, 4.6049999999999995, 454.74268249523544
2.9, 3.9450000000000003, 4.654999999999999, 457.25257072738145
2.9, 3.9650000000000003, 4.305, 440.6427484995553
2.9, 3.9650000000000003, 4.3549999999999995, 443.1698445078026
2.9, 3.9650000000000003, 4.404999999999999, 445.694060723568
2.9, 3.9650000000000003, 4.455, 448.21539957111
2.9, 3.9650000000000003, 4.505, 450.73387094747324
2.9, 3.9650000000000003, 4.555, 453.2494772569955
2.9, 3.9650000000000003, 4.6049999999999995, 455.76222338588894
2.9, 3.9650000000000003, 4.654999999999999, 458.272111616341
2.9, 3.9850000000000003, 4.305, 441.6618224233104
2.9, 3.9850000000000003, 4.3549999999999995, 444.18891843155876
2.9, 3.9850000000000003, 4.404999999999999, 446.7131346473231
2.9, 3.9850000000000003, 4.455, 449.2344734932684
2.9, 3.9850000000000003, 4.505, 451.7529448696325
2.9, 3.9850000000000003, 4.555, 454.2685511791534
2.9, 3.9850000000000003, 4.6049999999999995, 456.7812947153976
2.9, 3.9850000000000003, 4.654999999999999, 459.29118553683554
2.9, 4.005, 4.305, 442.68042969926324
2.9, 4.005, 4.3549999999999995, 445.20752570752757
2.9, 4.005, 4.404999999999999, 447.73173942717824
2.9, 4.005, 4.455, 450.2530807676719
2.9, 4.005, 4.505, 452.77155214403473
2.9, 4.005, 4.555, 455.2871584535366
2.9, 4.005, 4.6049999999999995, 457.79990198816495
2.9, 4.005, 4.654999999999999, 460.3097928095835
2.9, 4.025, 4.305, 443.69857064789807
2.9, 4.025, 4.3549999999999995, 446.22566665616307
2.9, 4.025, 4.404999999999999, 448.7498803742593
2.9, 4.025, 4.455, 451.2712217147695
2.9, 4.025, 4.505, 453.78969309111403
2.9, 4.025, 4.555, 456.30529680683514
2.9, 4.025, 4.6049999999999995, 458.8180429336586
2.9, 4.025, 4.654999999999999, 461.3279337550579
2.9, 4.045, 4.305, 444.71624558935264
2.9, 4.045, 4.3549999999999995, 447.24333910106435
